방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류,회사,MD분류원본,편성구분명,MD명,비상품여부
2021-01-02,06:36~07:36,전체,60,56.0,건강식품,위수탁,,,,팔레오,[팔레오]노니주스,99000,99000,,22405908,,https://www.skstoa.com/display/goods/22405908,건강식품,SK스토아,건강식품,[팔레오]노니주스,정수민,N
2021-01-02,07:36~08:36,전체,60,97.0,건강식품,혼합수수료,,,,아이클리어,[종근당건강]루테인지아잔틴,109000,109000,,21267285,,https://www.skstoa.com/display/goods/21267285,건강식품,SK스토아,건강식품,[종근당건강]루테인지아잔틴,김덕주,N
2021-01-02,08:36~09:36,전체,60,101.0,렌탈,정액,,,,엠베스트,[엠베스트]중등교육,0,0,,22376422,,https://www.skstoa.com/display/goods/22376422,일반렌탈,SK스토아,렌탈,[엠베스트]중등교육,박정훈,N
2021-01-02,09:36~10:36,전체,60,107.0,생활용품,혼합수수료,,,,센스업,[센스업]폴딩선반,145000,145000,,22364095,,https://www.skstoa.com/display/goods/22364095,리빙,SK스토아,생활용품,[센스업]폴딩선반,이주영(퇴사자),N
2021-01-02,10:36~11:36,전체,60,95.0,레포츠,위수탁,,,,도이터,[도이터](20FW)어반테크플리스,39000,39000,,22534356,,https://www.skstoa.com/display/goods/22534356,레포츠,SK스토아,레포츠,[도이터](20FW)어반테크플리스,박서우,N
2021-01-02,11:36~12:36,전체,60,82.0,언더웨어,위수탁,,,,라페어,[라페어]팬티,49900,49900,,22366635,,https://www.skstoa.com/display/goods/22366635,언더웨어,SK스토아,언더웨어,[라페어]팬티,하인호,N
2021-01-02,12:36~13:36,전체,60,77.0,레포츠,위수탁,,,,DONNAY,[DONNAY]클라우드다운재킷(20FW),39800,39800,,22497526,,https://www.skstoa.com/display/goods/22497526,레포츠,SK스토아,레포츠,[DONNAY]클라우드다운재킷(20FW),진호민,N
2021-01-02,13:36~14:36,전체,60,82.0,대형가전,특약매입,,,,삼성전자,[삼성전자]블루스카이공기청정기,239000,239000,,22282924,,https://www.skstoa.com/display/goods/22282924,가전,SK스토아,대형가전,[삼성전자]블루스카이공기청정기,백혜정,N
2021-01-02,14:36~15:36,전체,60,79.0,레포츠,위수탁,,,,팜스프링스골프,[팜스프링스골프](20FW)웜패딩팬츠,69000,69000,,22302911,,https://www.skstoa.com/display/goods/22302911,레포츠,SK스토아,레포츠,[팜스프링스골프](20FW)웜패딩팬츠,진호민,N
2021-01-02,15:36~16:36,전체,60,77.0,뷰티,위수탁,,,,참존,[참존]희부탄콜라겐기초,59000,59000,,22240177,,https://www.skstoa.com/display/goods/22240177,뷰티,SK스토아,뷰티,[참존]희부탄콜라겐기초,전지현,N
2021-01-02,16:36~17:36,전체,60,77.0,일반식품,위수탁,,,,제주은갈치,[제왕수산]제주은갈치,59900,59900,,22307934,,https://www.skstoa.com/display/goods/22307934,일반식품,SK스토아,일반식품,[제왕수산]제주은갈치,허경진,N
2021-01-02,17:36~18:36,전체,60,80.0,캐쥬얼남성,위수탁,,,,C2,[C2]기모데님(21),49000,49000,,22527852,,https://www.skstoa.com/display/goods/22527852,의류,SK스토아,캐쥬얼남성,[C2]기모데님(21),김동균,N
2021-01-02,18:36~19:36,전체,60,70.0,가구,위수탁,,,,에몬스,[에몬스]클레어침대,599000,599000,,20092656,,https://www.skstoa.com/display/goods/20092656,리빙,SK스토아,가구,[에몬스]클레어침대,정태영,N
2021-01-02,19:36~20:36,전체,60,85.0,레포츠,위수탁,,,,클리브랜드 골프,[클리브랜드골프](20FW)퍼펙트핏팬츠,139000,139000,,22378687,,https://www.skstoa.com/display/goods/22378687,레포츠,SK스토아,레포츠,[클리브랜드골프](20FW)퍼펙트핏팬츠,김인선,N
2021-01-02,20:36~21:36,전체,60,97.0,일반식품,위수탁,,,,마음심은,[마음심은]배윤자소곱창전골,59900,59900,,21857073,,https://www.skstoa.com/display/goods/21857073,일반식품,SK스토아,일반식품,[마음심은]배윤자소곱창전골,이자람,N
2021-01-02,21:36~22:36,전체,60,100.1,대형가전,특약매입,,,,삼성전자,[삼성전자]세탁기,1349000,1349000,,22476416,,https://www.skstoa.com/display/goods/22476416,가전,SK스토아,대형가전,[삼성전자]세탁기,백혜정,N
2021-01-02,22:36~23:36,전체,60,91.0,보험,정액,,,,동양생명,[동양생명]암보험,0,0,,22524596,,https://www.skstoa.com/display/goods/22524596,보험,SK스토아,보험,[동양생명]암보험,송상수,N
2021-01-02,23:36~00:36,전체,60,46.0,레포츠,위수탁,,,,밀레,[밀레]윈터다이얼패딩슈즈(20),79000,79000,,22406872,,https://www.skstoa.com/display/goods/22406872,레포츠,SK스토아,레포츠,[밀레]윈터다이얼패딩슈즈(20),이수민,N
2021-01-03,00:36~01:36,전체,60,46.0,렌탈,정률,,,,헤어그로우,[헤어그로우]탈모치료기렌탈,0,0,,22399462,,https://www.skstoa.com/display/goods/22399462,일반렌탈,SK스토아,렌탈,[헤어그로우]탈모치료기렌탈,송상수,N
2021-01-03,01:36~02:36,전체,60,21.0,레포츠,위수탁,,,,루케테,[루케테]하이킹세트,39800,39800,,22266666,,https://www.skstoa.com/display/goods/22266666,레포츠,SK스토아,레포츠,[루케테]하이킹세트,박서우,N
2021-01-03,02:36~03:36,전체,60,13.0,뷰티,위수탁,,,,바이오비옴,[바이오비옴]마이크로바이옴이너워시,69000,69000,,22410536,,https://www.skstoa.com/display/goods/22410536,뷰티,SK스토아,뷰티,[바이오비옴]마이크로바이옴이너워시,김은정,N
2021-01-03,03:36~04:36,전체,60,0.0,정보방송,정액,,,,기타,옴부즈맨,0,0,,22234508,,https://www.skstoa.com/display/goods/22234508,기타합계,SK스토아,정보방송,옴부즈맨,편성,Y
2021-01-03,04:36~05:36,전체,60,15.0,레포츠,위수탁,,,,로젠토,[로젠토](20FW)트레킹화,29800,29800,,22292675,,https://www.skstoa.com/display/goods/22292675,레포츠,SK스토아,레포츠,[로젠토](20FW)트레킹화,정호준,N
2021-01-03,05:36~06:36,전체,60,28.0,캐쥬얼남성,위수탁,,,,투홀릭,[투홀릭](20FW)기모셔츠,49900,49900,,22303035,,https://www.skstoa.com/display/goods/22303035,의류,SK스토아,캐쥬얼남성,[투홀릭](20FW)기모셔츠,김동균,N
2021-01-03,06:36~07:36,전체,60,63.0,건강식품,위수탁,,,,뉴트리원,[뉴트리원]더콜라겐파우더S,188000,188000,,22544144,,https://www.skstoa.com/display/goods/22544144,건강식품,SK스토아,건강식품,[뉴트리원]더콜라겐파우더S,강병훈,N
2021-01-03,07:36~08:36,전체,60,99.0,생활용품,혼합수수료,,,,밸런스파워 플래티늄,[밸런스파워]스트레칭머신,79000,79000,,21523615,,https://www.skstoa.com/display/goods/21523615,리빙,SK스토아,생활용품,[밸런스파워]스트레칭머신,이주영(퇴사자),N
2021-01-03,08:36~09:36,전체,60,100.1,건강식품,혼합수수료,,,,래오이경제,[래오이경제]더힘찬녹용,459000,459000,,22347948,,https://www.skstoa.com/display/goods/22347948,건강식품,SK스토아,건강식품,[래오이경제]더힘찬녹용,윤혜성,N
2021-01-03,09:36~10:36,전체,60,94.0,렌탈,정액,,,,천재교과서 초등,[천재교과서]밀크T초등,0,0,,22422072,,https://www.skstoa.com/display/goods/22422072,일반렌탈,SK스토아,렌탈,[천재교과서]밀크T초등,박정훈,N
2021-01-03,10:36~11:36,전체,60,109.0,생활가전,혼합수수료,,,,파나소닉,[파나소닉]구강세정기,129000,129000,,22435809,,https://www.skstoa.com/display/goods/22435809,가전,SK스토아,생활가전,[파나소닉]구강세정기,임동진,N
2021-01-03,11:36~12:36,전체,60,94.0,주방용품,위수탁,,,,램프쿡,[램프쿡]자동회전냄비,109000,109000,,22062185,,https://www.skstoa.com/display/goods/22062185,주방,SK스토아,주방용품,[램프쿡]자동회전냄비,서지나(퇴사자),N
2021-01-03,12:36~13:36,전체,60,87.0,생활용품,혼합수수료,,,,하비비,[하비비]KF94마스크,49000,49000,,22447192,,https://www.skstoa.com/display/goods/22447192,리빙,SK스토아,생활용품,[하비비]KF94마스크,김수영,N
2021-01-03,13:36~14:36,전체,60,85.0,생활가전,위수탁,,,,비쎌,[비쎌]스팀청소기,229000,229000,,22435812,,https://www.skstoa.com/display/goods/22435812,가전,SK스토아,생활가전,[비쎌]스팀청소기,임동진,N
2021-01-03,14:36~15:36,전체,60,87.0,대형가전,위수탁,,,,LG전자,[LG전자]스타일러,2160000,2160000,,22448231,,https://www.skstoa.com/display/goods/22448231,가전,SK스토아,대형가전,[LG전자]스타일러,최우석,N
2021-01-03,15:36~16:36,전체,60,82.0,레포츠,위수탁,,,,슬레진저,[슬레진저]웜패딩팬츠(20),69900,69900,,22407456,,https://www.skstoa.com/display/goods/22407456,레포츠,SK스토아,레포츠,[슬레진저]웜패딩팬츠(20),정호준,N
2021-01-03,16:36~17:36,전체,60,85.0,생활용품,위수탁,,,,크린조이,[크린조이]KF94마스크,79800,79800,,22247341,,https://www.skstoa.com/display/goods/22247341,리빙,SK스토아,생활용품,[크린조이]KF94마스크,김수영,N
2021-01-03,17:36~18:36,전체,60,70.0,일반식품,위수탁,,,,더간편한육수명장,[더간편한육수명장]육수명장,59900,59900,,21510215,,https://www.skstoa.com/display/goods/21510215,일반식품,SK스토아,일반식품,[더간편한육수명장]육수명장,허경진,N
2021-01-03,18:36~19:36,전체,60,80.0,렌탈,정액,,,,넥센타이어,[넥센타이어]타이어렌탈,0,0,,22292473,,https://www.skstoa.com/display/goods/22292473,일반렌탈,SK스토아,렌탈,[넥센타이어]타이어렌탈,송상수,N
2021-01-03,19:36~20:36,전체,60,100.0,가구,혼합수수료,,,,현대메디컬,[현대메디컬]황토숯침대,699000,699000,,22528157,,https://www.skstoa.com/display/goods/22528157,리빙,SK스토아,가구,[현대메디컬]황토숯침대,정태영,N
2021-01-03,20:36~21:36,전체,60,98.0,일반식품,위수탁,,,,참좋은과일세트,[참좋은과일세트]사과,49900,49900,,22342561,,https://www.skstoa.com/display/goods/22342561,일반식품,SK스토아,일반식품,[참좋은과일세트]사과,허경진,N
2021-01-03,21:36~22:36,전체,60,87.0,뷰티,혼합수수료,,,,버진헤어,[버진헤어]새치틴트풀구성,44000,44000,,22547220,,https://www.skstoa.com/display/goods/22547220,뷰티,SK스토아,뷰티,[버진헤어]새치틴트풀구성,김선우,N
2021-01-03,22:36~23:36,전체,60,93.0,레포츠,위수탁,,,,푸마,[푸마](20FW)시티패딩,119000,119000,,22516197,,https://www.skstoa.com/display/goods/22516197,레포츠,SK스토아,레포츠,[푸마](20FW)시티패딩,박서우,N
2021-01-03,23:36~00:36,전체,60,58.0,보험,정액,,,,신한생명,[신한생명]암보험,0,0,,22351601,,https://www.skstoa.com/display/goods/22351601,보험,SK스토아,보험,[신한생명]암보험,최윤영,N
2021-01-04,00:36~01:36,전체,60,34.0,캐쥬얼남성,위수탁,,,,카카오프렌즈,[카카오프렌즈](20FW)리버시블점퍼,69000,69000,,22281098,,https://www.skstoa.com/display/goods/22281098,의류,SK스토아,캐쥬얼남성,[카카오프렌즈](20FW)리버시블점퍼,이린,N
2021-01-04,01:36~02:36,전체,60,19.0,주방용품,위수탁,,,,샐마,[샐마]모던뚝배기,69900,69900,,22402524,,https://www.skstoa.com/display/goods/22402524,주방,SK스토아,주방용품,[샐마]모던뚝배기,정수란,N
2021-01-04,02:36~03:36,전체,60,13.0,잡화,위수탁,,,,Sokin,[비버리힐즈폴로클럽]클래식앵클퍼부츠,49000,49000,,22267157,,https://www.skstoa.com/display/goods/22267157,잡화,SK스토아,잡화,[비버리힐즈폴로클럽]클래식앵클퍼부츠,김태원,N
2021-01-04,03:36~04:16,전체,40,0.0,정보방송,정액,,,,기타,옴부즈맨,0,0,,22234508,,https://www.skstoa.com/display/goods/22234508,기타합계,SK스토아,정보방송,옴부즈맨,편성,Y
2021-01-04,04:16~04:36,전체,20,1.0,주방용품,위수탁,,,,테팔,[테팔]제이미올리버팬,209000,209000,,21962019,,https://www.skstoa.com/display/goods/21962019,주방,SK스토아,주방용품,[테팔]제이미올리버팬,정수란,N
2021-01-04,04:36~05:36,전체,60,16.0,일반식품,위수탁,,,,안동맛자반,[안동맛자반]손질가자미,46900,46900,,21996288,,https://www.skstoa.com/display/goods/21996288,일반식품,SK스토아,일반식품,[안동맛자반]손질가자미,허경진,N
2021-01-04,05:36~06:36,전체,60,29.0,PB,위수탁,,,,헬렌카렌,[헬렌카렌](20FW)양가죽베스트,98000,98000,,22412788,,https://www.skstoa.com/display/goods/22412788,의류,SK스토아,PB,[헬렌카렌](20FW)양가죽베스트,김승미,N
2021-01-04,06:36~07:36,전체,60,48.0,여성의류,위수탁,,,,NnF,[NnF]패딩코트(20),39000,39000,,22534122,,https://www.skstoa.com/display/goods/22534122,의류,SK스토아,여성의류,[NnF]패딩코트(20),박서우,N
2021-01-04,07:36~08:36,전체,60,60.0,뷰티,위수탁,,,,센텔리안24,[센텔리안24]마데카크림,99000,99000,,22319874,,https://www.skstoa.com/display/goods/22319874,뷰티,SK스토아,뷰티,[센텔리안24]마데카크림,임정우,N
2021-01-04,08:36~09:36,전체,60,68.0,렌탈,정액,,,,천재교과서 중등,[천재교과서]밀크T중등,0,0,,22422073,,https://www.skstoa.com/display/goods/22422073,일반렌탈,SK스토아,렌탈,[천재교과서]밀크T중등,박정훈,N
2021-01-04,09:36~10:36,전체,60,67.0,건강식품,혼합수수료,,,,뉴트리원,[뉴트리원]포스트바이오틱스,199000,199000,,22412878,,https://www.skstoa.com/display/goods/22412878,건강식품,SK스토아,건강식품,[뉴트리원]포스트바이오틱스,강병훈,N
2021-01-04,10:36~11:36,전체,60,63.0,캐쥬얼남성,위수탁,,,,어썸핏,[어썸핏]벨보텀핏기모팬츠(20),39900,39900,,22446994,,https://www.skstoa.com/display/goods/22446994,의류,SK스토아,캐쥬얼남성,[어썸핏]벨보텀핏기모팬츠(20),김동균,N
2021-01-04,11:36~12:36,전체,60,51.0,보험,정액,,,,신한생명,[신한생명]암보험,0,0,,22351601,,https://www.skstoa.com/display/goods/22351601,보험,SK스토아,보험,[신한생명]암보험,최윤영,N
2021-01-04,12:36~13:36,전체,60,47.0,여성의류,위수탁,,,,Yunni.G,[Yunni.G]양모하프코트(20),149000,149000,,22409755,,https://www.skstoa.com/display/goods/22409755,의류,SK스토아,여성의류,[Yunni.G]양모하프코트(20),김인선,N
2021-01-04,13:36~14:36,전체,60,49.0,주방가전,위수탁,,,,쿠쿠,[쿠쿠]압력밥솥,198000,198000,,21843914,,https://www.skstoa.com/display/goods/21843914,주방,SK스토아,주방가전,[쿠쿠]압력밥솥,마영호,N
2021-01-04,14:36~15:36,전체,60,49.0,렌탈,정률,,,,한샘오젠,[한샘오젠]정수기렌탈,0,0,,22435889,,https://www.skstoa.com/display/goods/22435889,일반렌탈,SK스토아,렌탈,[한샘오젠]정수기렌탈,박정훈,N
2021-01-04,15:36~16:36,전체,60,51.0,주방용품,위수탁,,,,데비마이어,[데비마이어]그린박스,139600,139600,,22521761,,https://www.skstoa.com/display/goods/22521761,주방,SK스토아,주방용품,[데비마이어]그린박스,정수란,N
2021-01-04,16:36~17:36,전체,60,53.0,일반식품,위수탁,,,,워커힐,[워커힐]호텔김치,59900,59900,,21928823,,https://www.skstoa.com/display/goods/21928823,일반식품,SK스토아,일반식품,[워커힐]호텔김치,이자람,N
2021-01-04,17:36~18:36,전체,60,57.0,일반식품,위수탁,,,,제주은갈치,[제왕수산]제주은갈치,69900,69900,,22214599,,https://www.skstoa.com/display/goods/22214599,일반식품,SK스토아,일반식품,[제왕수산]제주은갈치,허경진,N
2021-01-04,18:36~19:36,전체,60,66.0,레포츠,위수탁,,,,폴스크릭,[폴스크릭](20FW)포켓티셔츠,30900,30900,,22512389,,https://www.skstoa.com/display/goods/22512389,레포츠,SK스토아,레포츠,[폴스크릭](20FW)포켓티셔츠,김인선,N
2021-01-04,19:36~20:36,전체,60,81.0,렌탈,정률,,,,헤어그로우,[헤어그로우]탈모치료기렌탈,0,0,,22399462,,https://www.skstoa.com/display/goods/22399462,일반렌탈,SK스토아,렌탈,[헤어그로우]탈모치료기렌탈,송상수,N
2021-01-04,20:36~21:36,전체,60,95.0,건강식품,혼합수수료,,,,정관장,[정관장]홍삼진고데일리스틱,298000,298000,,22500893,,https://www.skstoa.com/display/goods/22500893,건강식품,SK스토아,건강식품,[정관장]홍삼진고데일리스틱,윤혜성,N
2021-01-04,21:36~22:36,전체,60,85.0,보험,정액,,,,라이나생명,[라이나생명]치매보험,0,0,,22272108,,https://www.skstoa.com/display/goods/22272108,보험,SK스토아,보험,[라이나생명]치매보험,송상수,N
2021-01-04,22:36~23:36,전체,60,81.0,레포츠,위수탁,,,,푸마골프,[푸마]본딩팬츠(20),139000,139000,,22447545,,https://www.skstoa.com/display/goods/22447545,레포츠,SK스토아,레포츠,[푸마]본딩팬츠(20),이수민,N
2021-01-04,23:36~00:36,전체,60,54.0,뷰티,위수탁,,,,엘지생활건강,[이자녹스]듀얼커버쿠션,39000,39000,,22266312,,https://www.skstoa.com/display/goods/22266312,뷰티,SK스토아,뷰티,[이자녹스]듀얼커버쿠션,김은정,N
2021-01-05,00:36~01:36,전체,60,36.0,레포츠,위수탁,,,,윌슨,[윌슨]소프트모크넥(20),39000,39000,,22445947,,https://www.skstoa.com/display/goods/22445947,레포츠,SK스토아,레포츠,[윌슨]소프트모크넥(20),진호민,N
2021-01-05,01:36~02:36,전체,60,19.0,여성의류,위수탁,,,,지니나나,[지니나나]기모레깅스(20),49000,49000,,22134033,,https://www.skstoa.com/display/goods/22134033,의류,SK스토아,여성의류,[지니나나]기모레깅스(20),김인선,N
2021-01-05,02:36~03:36,전체,60,13.0,렌탈,정률,,,,헤어그로우,[헤어그로우]탈모치료기렌탈,0,0,,22399463,,https://www.skstoa.com/display/goods/22399463,일반렌탈,SK스토아,렌탈,[헤어그로우]탈모치료기렌탈,송상수,N
2021-01-05,03:36~04:16,전체,40,0.0,옴부즈맨,정액,,,,기타,옴부즈맨,0,0,,22234507,,https://www.skstoa.com/display/goods/22234507,기타합계,SK스토아,옴부즈맨,옴부즈맨,편성,Y
2021-01-05,04:16~04:36,전체,20,0.0,가구,위수탁,,,,더메종,[더메종]자카드카페트,278000,278000,,22070314,,https://www.skstoa.com/display/goods/22070314,리빙,SK스토아,가구,[더메종]자카드카페트,정태영,N
2021-01-05,04:36~05:36,전체,60,16.0,언더웨어,위수탁,,,,아놀드파마,[아놀드파마]이지웨어,69900,69900,,22245938,,https://www.skstoa.com/display/goods/22245938,언더웨어,SK스토아,언더웨어,[아놀드파마]이지웨어,김소영,N
2021-01-05,05:36~06:36,전체,60,28.0,여성의류,위수탁,,,,올리브그린,[올리브그린]기모본딩팬츠(20),69900,69900,,22279849,,https://www.skstoa.com/display/goods/22279849,의류,SK스토아,여성의류,[올리브그린]기모본딩팬츠(20),김인선,N
2021-01-05,06:36~07:36,전체,60,47.0,뷰티,위수탁,,,,순수,[순수]아뜰리에염모제,79800,79800,,22307303,,https://www.skstoa.com/display/goods/22307303,뷰티,SK스토아,뷰티,[순수]아뜰리에염모제,김선우,N
