방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류,회사,MD분류원본,편성구분명,MD명,비상품여부
2026-01-01,09:32 ~ 10:32,전체,60,73.8,[80] 헬스케어/건강가전/안마,[70000400] 헬스케어/안마기기,헬스케어/안마기기,70000400,80,나인닷,나인닷 지압 순환 머신,499000,499000,"무료배송 | 10,000원 쿠폰 | NH농협 5.0%청구할인",7212265,https://imgs.kshop.co.kr/d2/product/emc/202511/A8/56/2045/A8562045_550_20251127093736.jpg,https://www.kshop.co.kr/display/product/7212265,가전,K쇼핑,가전,,,N
2026-01-01,10:32 ~ 11:32,전체,60,67.4,[45] 식품/건강식품,[70000394] 건강기능식품/유산균/오메가3,건강기능식품/유산균/오메가3,70000394,45,배한호,[방송혜택]배한호 원장의 명작 알부민967_2+2박스(120병),228000,218000,무료배송 | KB국민 5.0%청구할인,7235323,https://imgs.kshop.co.kr/d2/product/emc/202511/72/30/465/7230465_550_20251125172852.jpg,https://www.kshop.co.kr/display/product/7235323,건강식품,K쇼핑,건강식품,,,N
2026-01-01,11:33 ~ 12:33,전체,60,55.3,[50] 생활/세탁/욕실,[70000474] 일반방송상품,일반방송상품,70000474,50,아이넥스,아이넥스 클린엣지 5.0 플러스 식기건조대,114000,93600,무료배송 | 삼성 5.0%청구할인,6742232,https://imgs.kshop.co.kr/d2/product/emc/202511/67/15/331/6715331_550_20251105152008.jpg,https://www.kshop.co.kr/display/product/6742232,주방,K쇼핑,주방,,,N
2026-01-01,12:33 ~ 13:33,전체,60,51.1,[15] 남성의류,[70000035] 일반방송상품,일반방송상품,70000035,15,샤론느,[샤론느] 올데이 안심플러스보정팬티 4종,59900,59900,"무료배송 | 3,000원 쿠폰 | 롯데 5.0%청구할인",6388876,https://imgs.kshop.co.kr/d2/product/emc/202509/63/88/876/6388876_550_20250929174458.jpg,https://www.kshop.co.kr/display/product/6388876,언더웨어,K쇼핑,의류,,,N
2026-01-01,13:34 ~ 14:34,전체,60,50.3,[55] 뷰티/화장품,[2700] 일반방송상품,일반방송상품,2700,55,보스티나,전고객 무선고데기까지! 보스티나 더 플러스 염색제 10박스 세트,79900,78900,"무료배송 | 3,950원 쿠폰 | 롯데 5.0%청구할인",7251449,https://imgs.kshop.co.kr/d2/product/emc/202507/57/72/996/5772996_550_20250718171617.jpg,https://www.kshop.co.kr/display/product/7251449,뷰티,K쇼핑,뷰티,,,N
2026-01-01,14:34 ~ 15:34,전체,60,50.3,[55] 뷰티/화장품,[70000142] 스킨케어/앰플/세럼/리프팅,스킨케어/앰플/세럼/리프팅,70000142,55,동국제약,[최대용량] 동국제약 마데카크림 타이트 리프팅 50ml*11 + 1ml*10 + 쇼핑백*2매,109000,98100,무료배송 | KB국민 5.0%청구할인,7382397,https://imgs.kshop.co.kr/d2/product/emc/202512/73/82/397/7382397_550_20251204155430.jpg,https://www.kshop.co.kr/display/product/7382397,뷰티,K쇼핑,뷰티,,,N
2026-01-01,15:34 ~ 16:34,전체,60,53.6,[55] 뷰티/화장품,[70000154] 일반방송상품,일반방송상품,70000154,55,라끄베르,KT알파단독! 라끄베르 아무때나 때필링 3+대용량 바디로션1+샤워글로브1,40000,39000,"무료배송 | 3,000원 쿠폰",7734277,https://imgs.kshop.co.kr/d2/product/emc/202510/65/20/081/6520081_550_20251020144952.jpg,https://www.kshop.co.kr/display/product/7734277,뷰티,K쇼핑,뷰티,,,N
2026-01-01,16:34 ~ 17:34,전체,60,57.0,[20] 패션슈즈/신발,[70000069] 일반방송상품,일반방송상품,70000069,20,지프,(FW최신상)JEEP 남성 윈터 트레커 방한부츠 1종,79000,79000,"무료배송 | 3,950원 쿠폰 | 롯데 5.0%청구할인",7741301,https://imgs.kshop.co.kr/d2/product/emc/202512/69/13/141/6913141_550_20251205160058.jpg,https://www.kshop.co.kr/display/product/7741301,잡화,K쇼핑,잡화,,,N
2026-01-01,17:35 ~ 18:35,전체,60,63.0,[50] 생활/세탁/욕실,[70000467] 일반방송상품,일반방송상품,70000467,50,메이페어,메이페어 플뢰르데샹 디너세트(33p),129000,129000,"무료배송 | 6,450원 쿠폰 | KB국민 5.0%청구할인",5954738,https://imgs.kshop.co.kr/d2/product/emc/202509/59/54/738/5954738_550_20250918093007.jpg,https://www.kshop.co.kr/display/product/5954738,주방,K쇼핑,주방,,,N
2026-01-01,18:35 ~ 19:35,전체,60,68.4,[70] e쿠폰/여행/렌탈/보험,[70001235] 생활렌탈/장기렌터카/정수기,생활렌탈/장기렌터카/정수기,70001235,70,바디프랜드,(렌탈) 바디프랜드 2026 팔콘 마사지체어(총 500만원+ 황금말 추첨 이벤트),0,0,무료배송,7553581,https://imgs.kshop.co.kr/d2/product/emc/202511/70/69/668/7069668_550_20251126142509.jpg,https://www.kshop.co.kr/display/product/7553581,일반렌탈,K쇼핑,렌탈,,,N
2026-01-01,19:35 ~ 20:35,전체,60,92.4,[40] 레포츠,[70000315] 일반방송상품,일반방송상품,70000315,40,스포틀러,원더바이크 이수지 접이식 실내자전거,329000,319000,"무료배송 | 10,000원 쿠폰 | NH농협 5.0%청구할인",7134382,https://imgs.kshop.co.kr/d2/product/emc/202509/A7/68/0251/A7680251_550_20250929112213.jpg,https://www.kshop.co.kr/display/product/7134382,레포츠,K쇼핑,레포츠,,,N
2026-01-01,20:35 ~ 21:35,전체,60,102.9,[70] e쿠폰/여행/렌탈/보험,[70001237] 일반방송상품,일반방송상품,70001237,70,한샘인테리어,2026 한샘 올인원 인테리어 (10만원 백화점 상품권)_무료상담,0,0,무료배송,7530414,https://imgs.kshop.co.kr/d2/product/emc/202502/49/55/975/4955975_550_20250218161603.jpg,https://www.kshop.co.kr/display/product/7530414,일반렌탈,K쇼핑,렌탈,,,N
2026-01-01,21:35 ~ 22:35,전체,60,98.8,[10] 패션의류,[70000021] 일반방송상품,일반방송상품,70000021,10,잭필드,25FW 잭필드 남성 패턴 레이어드 셔츠 니트 3종,69800,69800,"무료배송 | 3,490원 쿠폰 | 롯데 5.0%청구할인",6563651,https://imgs.kshop.co.kr/d2/product/emc/202509/A7/72/0081/A7720081_550_20250930184442.jpg,https://www.kshop.co.kr/display/product/6563651,의류,K쇼핑,의류,,,N
2026-01-01,22:36 ~ 23:36,전체,60,81.3,[70] e쿠폰/여행/렌탈/보험,[70001236] 금융보험/운전자/상해보험,금융보험/운전자/상해보험,70001236,70,DB손해보험,DB손해보험 (무)참좋은운전자상해보험(사은품: 락앤락 프라이팬 3종),0,0,무료배송,7050295,https://imgs.kshop.co.kr/d2/product/emc/202004/72/68/70/726870_550_20200421132434.jpg,https://www.kshop.co.kr/display/product/7050295,보험,K쇼핑,보험,,,N
2026-01-01,23:36 ~ 00:36,전체,60,60.5,[70] e쿠폰/여행/렌탈/보험,[70001237] 일반방송상품,일반방송상품,70001237,70,뇌새김영어,2601 신리_뇌새김 영어 톡이즈 ai대화,0,0,무료배송,7362127,https://imgs.kshop.co.kr/d2/product/emc/202512/73/62/127/7362127_550_20251222133717.png,https://www.kshop.co.kr/display/product/7362127,일반렌탈,K쇼핑,렌탈,,,N
2026-01-02,00:36 ~ 01:36,전체,60,34.5,[70] e쿠폰/여행/렌탈/보험,[70001236] 금융보험/운전자/상해보험,금융보험/운전자/상해보험,70001236,70,라이나생명보험,라이나생명 (무)첫날부터암보험(갱신형)(가입 시신세계상품권 3만원),0,0,무료배송,6604114,https://imgs.kshop.co.kr/d2/product/emc/202406/30/90/485/3090485_550_20240605182048.jpg,https://www.kshop.co.kr/display/product/6604114,보험,K쇼핑,보험,,,N
2026-01-02,01:37 ~ 02:37,전체,60,15.6,[30] 침구,[70000503] 일반방송상품,일반방송상품,70000503,30,더플레오,(SS) 더플레오 단잠 케이블니트 극세사 침구+담요 세트,69900,69900,"무료배송 | 3,500원 쿠폰 | 롯데 5.0%청구할인",7405345,https://imgs.kshop.co.kr/d2/product/emc/202512/74/05/345/7405345_550_20251209135401.jpg,https://www.kshop.co.kr/display/product/7405345,리빙,K쇼핑,리빙,,,N
2026-01-02,02:37 ~ 03:37,전체,60,9.2,[80] 헬스케어/건강가전/안마,[70000405] 기능성신발/워킹화/슬리퍼,기능성신발/워킹화/슬리퍼,70000405,80,아텍스,112매무료체험★아텍스 테이핑 자석패치 올킬특가구성 [총 448매],59900,59900,"무료배송 | 3,000원 쿠폰 | 롯데 5.0%청구할인",3903083,https://imgs.kshop.co.kr/d2/product/emc/202408/34/50/044/3450044_550_20240812162954.jpg,https://www.kshop.co.kr/display/product/3903083,가전,K쇼핑,가전,,,N
2026-01-02,03:41 ~ 04:11,전체,30,1.2,[20] 패션슈즈/신발,[70000405] 기능성신발/워킹화/슬리퍼,기능성신발/워킹화/슬리퍼,70000405,20,신미사,자세교정특허★신미사 여성 바로워크 운동화 1종,139000,139000,"무료배송 | 6,950원 쿠폰 | 롯데 5.0%청구할인",5632576,https://imgs.kshop.co.kr/d2/product/emc/202506/56/32/576/5632576_550_20250617145935.jpg,https://www.kshop.co.kr/display/product/5632576,잡화,K쇼핑,잡화,,,N
2026-01-02,04:12 ~ 05:12,전체,60,9.7,[10] 패션의류,[70000016] 여성팬츠/슬랙스/바지,여성팬츠/슬랙스/바지,70000016,10,새미보이트,새미보이트 25FW 에센셜 퀼팅 팬츠 2종,69900,69900,"무료배송 | 3,500원 쿠폰 | 롯데 7.0%청구할인",6360807,https://imgs.kshop.co.kr/d2/product/emc/202510/63/60/807/6360807_550_20251013192437.jpg,https://www.kshop.co.kr/display/product/6360807,의류,K쇼핑,의류,,,N
2026-01-02,05:12 ~ 05:32,전체,20,10.9,[45] 식품/건강식품,[2719] 일반방송상품,일반방송상품,2719,45,강화약쑥싸주아리,강화약쑥 싸주아리 추출액 60포,59900,59900,"무료배송 | 3,000원 쿠폰 | 롯데 5.0%청구할인",5352163,https://imgs.kshop.co.kr/d2/product/emc/202505/53/52/163/5352163_550_20250506205433.jpg,https://www.kshop.co.kr/display/product/5352163,건강식품,K쇼핑,건강식품,,,N
2026-01-02,05:32 ~ 06:32,전체,60,32.7,[45] 식품/건강식품,[70000398] 안마기/마사지기,안마기/마사지기,70000398,45,리포젠,[반값세일]리포젠 두뇌엔 아쿠아 PS 9개월분,257000,257000,"무료배송 | 3,000원 쿠폰 | 삼성 5.0%청구할인",6917079,https://imgs.kshop.co.kr/d2/product/emc/202507/A6/90/9727/A6909727_550_20250703154024.jpg,https://www.kshop.co.kr/display/product/6917079,건강식품,K쇼핑,건강식품,,,N
2026-01-02,06:33 ~ 07:33,전체,60,57.7,[55] 뷰티/화장품,[2702] 일반방송상품,일반방송상품,2702,55,청담스타일,[방송에서만] 청담스타일 올힛 스타일러 1+1 (핑크+그레이),59900,59900,무료배송 | 롯데 5.0%청구할인,7760469,https://imgs.kshop.co.kr/d2/product/emc/202511/68/92/626/6892626_550_20251113135314.jpg,https://www.kshop.co.kr/display/product/7760469,뷰티,K쇼핑,뷰티,,,N
2026-01-02,07:33 ~ 08:33,전체,60,67.8,[45] 식품/건강식품,[70000394] 건강기능식품/유산균/오메가3,건강기능식품/유산균/오메가3,70000394,45,배한호,[방송혜택]배한호 원장의 명작 알부민967_2+2박스(120병),228000,218000,무료배송 | KB국민 5.0%청구할인,7235323,https://imgs.kshop.co.kr/d2/product/emc/202511/72/30/465/7230465_550_20251125172852.jpg,https://www.kshop.co.kr/display/product/7235323,건강식품,K쇼핑,건강식품,,,N
2026-01-02,08:34 ~ 09:34,전체,60,74.4,[55] 뷰티/화장품,[70000142] 스킨케어/앰플/세럼/리프팅,스킨케어/앰플/세럼/리프팅,70000142,55,성분에디터,[최신상] 성분에디터 이중실앰플 최대용량 (기본구성),79900,79900,"무료배송 | 4,000원 쿠폰 | 롯데 5.0%청구할인",6527494,https://imgs.kshop.co.kr/d2/product/emc/202506/56/43/949/5643949_550_20250627110403.jpg,https://www.kshop.co.kr/display/product/6527494,뷰티,K쇼핑,뷰티,,,N
2026-01-02,09:34 ~ 10:34,전체,60,72.1,[60] 생활잡화/주방,[70000417] 일반방송상품,일반방송상품,70000417,60,욕실의여왕,욕실의여왕탈취제12개세트,59800,55800,"무료배송 | 2,790원 쿠폰 | 롯데 7.0%청구할인",5882779,https://imgs.kshop.co.kr/d2/product/emc/202504/A6/52/2166/A6522166_550_20250428111138.jpg,https://www.kshop.co.kr/display/product/5882779,리빙,K쇼핑,리빙,,,N
2026-01-02,10:34 ~ 11:34,전체,60,65.9,[20] 패션슈즈/신발,[70000129] 일반방송상품,일반방송상품,70000129,20,베네통,베네통 웨더기어 패딩 부츠,99000,99000,"무료배송 | 4,950원 쿠폰 | 롯데 5.0%청구할인",6739745,https://imgs.kshop.co.kr/d2/product/emc/202512/67/39/745/6739745_550_20251203115525.jpg,https://www.kshop.co.kr/display/product/6739745,잡화,K쇼핑,잡화,,,N
2026-01-02,11:34 ~ 12:34,전체,60,54.7,[45] 식품/건강식품,[70000394] 건강기능식품/유산균/오메가3,건강기능식품/유산균/오메가3,70000394,45,닥터루템,[방송에서만 3박스 더]이시형박사의 알부민 플래티넘 6박스,369000,369000,무료배송 | 삼성 5.0%청구할인,7261037,https://imgs.kshop.co.kr/d2/product/emc/202512/72/61/037/7261037_550_20251203133131.jpg,https://www.kshop.co.kr/display/product/7261037,건강식품,K쇼핑,건강식품,,,N
2026-01-02,12:35 ~ 13:35,전체,60,51.3,[10] 패션의류,[70000016] 여성팬츠/슬랙스/바지,여성팬츠/슬랙스/바지,70000016,10,AK앤클라인,25FW AK앤클라인 패딩 팬츠 2종,79900,79900,"무료배송 | 4,000원 쿠폰 | 롯데 5.0%청구할인",6404992,https://imgs.kshop.co.kr/d2/product/emc/202509/A7/66/0856/A7660856_550_20250923121943.jpg,https://www.kshop.co.kr/display/product/6404992,의류,K쇼핑,의류,,,N
2026-01-02,13:35 ~ 14:35,전체,60,48.9,[10] 패션의류,[70000010] 여성점퍼/베스트/패딩,여성점퍼/베스트/패딩,70000010,10,엔엔에프,NNF 씬클라우드 여성 경량패딩 1종,39900,39900,"무료배송 | 2,000원 쿠폰",7510201,https://imgs.kshop.co.kr/d2/product/emc/202509/61/33/974/6133974_550_20250909112959.jpg,https://www.kshop.co.kr/display/product/7510201,의류,K쇼핑,의류,,,N
2026-01-02,14:35 ~ 15:35,전체,60,49.7,[10] 패션의류,[70000013] 팬츠/의류,팬츠/의류,70000013,10,가바,가바 여성 더블웜 이중직 기모 데님 3종,49900,49900,"무료배송 | 3,000원 쿠폰",4172445,https://imgs.kshop.co.kr/d2/product/emc/202411/A4/77/6493/A4776493_550_20241106101551.jpg,https://www.kshop.co.kr/display/product/4172445,의류,K쇼핑,의류,,,N
2026-01-02,15:35 ~ 16:35,전체,60,51.8,[45] 식품/건강식품,[70000360] 축산가공/국/탕/도가니탕,축산가공/국/탕/도가니탕,70000360,45,한담온,[한담온] 동결건조 블럭국 미역국10개+해장국10개+된장국10개,39900,39900,무료배송,5936849,https://imgs.kshop.co.kr/d2/product/emc/202509/A7/08/1262/A7081262_550_20250925153137.jpg,https://www.kshop.co.kr/display/product/5936849,일반식품,K쇼핑,일반식품,,,N
2026-01-02,16:36 ~ 17:36,전체,60,55.6,[55] 뷰티/화장품,[2700] 일반방송상품,일반방송상품,2700,55,라라츄,[방송에서만] 라라츄 헤어커버쿠션 최다구성 특집,79900,71910,"무료배송 | 3,600원 쿠폰 | 롯데 5.0%청구할인",5606397,https://imgs.kshop.co.kr/d2/product/emc/202507/56/06/397/5606397_550_20250703151102.jpg,https://www.kshop.co.kr/display/product/5606397,뷰티,K쇼핑,뷰티,,,N
2026-01-02,17:36 ~ 18:36,전체,60,61.3,[45] 식품/건강식품,[70000350] 일반방송상품,일반방송상품,70000350,45,김하진,김하진 궁중 새우장 200g * 10통 (간장8+양념2),59900,59900,"무료배송 | 3,000원 쿠폰 | 롯데 5.0%청구할인",7077652,https://imgs.kshop.co.kr/d2/product/emc/202511/70/77/652/7077652_550_20251124131229.jpg,https://www.kshop.co.kr/display/product/7077652,일반식품,K쇼핑,일반식품,,,N
2026-01-02,18:36 ~ 19:36,전체,60,66.6,[40] 레포츠,[70000255] 팬츠/의류,팬츠/의류,70000255,40,험머,(한파특집)험머25FW 남성 플리스팬츠 3종,49000,49000,"무료배송 | 2,450원 쿠폰",6477364,https://imgs.kshop.co.kr/d2/product/emc/202510/A7/74/4268/A7744268_550_20251014152753.jpg,https://www.kshop.co.kr/display/product/6477364,레포츠,K쇼핑,레포츠,,,N
2026-01-02,19:36 ~ 20:36,전체,60,90.4,[55] 뷰티/화장품,[70000147] 일반방송상품,일반방송상품,70000147,55,철벽녀,방송에서만 방울퍼파우치 1종! 철벽녀 오브제 볼류머 립스틱 5종세트,69900,69900,"무료배송 | 3,500원 쿠폰 | 롯데 5.0%청구할인",6563655,https://imgs.kshop.co.kr/d2/product/emc/202511/65/63/655/6563655_550_20251114115221.jpeg,https://www.kshop.co.kr/display/product/6563655,뷰티,K쇼핑,뷰티,,,N
2026-01-02,20:36 ~ 21:36,전체,60,100.4,[55] 뷰티/화장품,[70000142] 스킨케어/앰플/세럼/리프팅,스킨케어/앰플/세럼/리프팅,70000142,55,동국제약,[최대용량] 동국제약 마데카크림 타이트 리프팅 50ml*11 + 1ml*10 + 쇼핑백*2매,109000,98100,무료배송 | KB국민 5.0%청구할인,7382397,https://imgs.kshop.co.kr/d2/product/emc/202512/73/82/397/7382397_550_20251204155430.jpg,https://www.kshop.co.kr/display/product/7382397,뷰티,K쇼핑,뷰티,,,N
2026-01-02,21:36 ~ 22:36,전체,60,98.3,[55] 뷰티/화장품,[70000142] 스킨케어/앰플/세럼/리프팅,스킨케어/앰플/세럼/리프팅,70000142,55,동국제약,[최대용량] 동국제약 마데카크림 타이트 리프팅 50ml*11 + 1ml*10 + 쇼핑백*2매,109000,98100,무료배송 | KB국민 5.0%청구할인,7382397,https://imgs.kshop.co.kr/d2/product/emc/202512/73/82/397/7382397_550_20251204155430.jpg,https://www.kshop.co.kr/display/product/7382397,뷰티,K쇼핑,뷰티,,,N
2026-01-02,22:37 ~ 23:37,전체,60,85.2,[25] 패션잡화,[2759] 일반방송상품,일반방송상품,2759,25,에몬스,에몬스 피오르도 호텔형 침대 LK (라지킹),1799000,1659000,"무료배송 | 10,000원 쿠폰 | NH농협 5.0%청구할인",7049447,https://imgs.kshop.co.kr/d2/product/emc/202511/A8/33/0665/A8330665_550_20251118095759.jpg,https://www.kshop.co.kr/display/product/7049447,잡화,K쇼핑,잡화,,,N
2026-01-02,23:37 ~ 00:37,전체,60,60.0,[10] 패션의류,[70000010] 여성점퍼/베스트/패딩,여성점퍼/베스트/패딩,70000010,10,애드,[add] 10AW173 후드프린트 롱다운,499000,499000,"무료배송 | 3,000원 쿠폰 | 롯데 5.0%청구할인",7262753,https://imgs.kshop.co.kr/d2/product/emc/202511/A8/39/6736/A8396736_550_20251120113142.jpg,https://www.kshop.co.kr/display/product/7262753,의류,K쇼핑,의류,,,N
2026-01-03,00:37 ~ 01:37,전체,60,37.6,[10] 패션의류,[70000016] 여성팬츠/슬랙스/바지,여성팬츠/슬랙스/바지,70000016,10,밀라,[밀라]25FW 코듀로이팬츠4종(여성),39900,39900,"무료배송 | 2,000원 쿠폰",7719388,https://imgs.kshop.co.kr/d2/product/emc/202509/63/72/783/6372783_550_20250918171555.jpg,https://www.kshop.co.kr/display/product/7719388,의류,K쇼핑,의류,,,N
2026-01-03,01:38 ~ 02:38,전체,60,16.5,[45] 식품/건강식품,[70000379] 농산가공/견과/견과류세트,농산가공/견과/견과류세트,70000379,45,강봉석조청,강봉석조청 콩범벅 6봉 깨범벅 6봉 총 12봉 96개,49900,49900,"무료배송 | 2,500원 쿠폰",6913168,https://imgs.kshop.co.kr/d2/product/emc/202510/A7/77/3784/A7773784_550_20251020103734.jpg,https://www.kshop.co.kr/display/product/6913168,일반식품,K쇼핑,일반식품,,,N
2026-01-03,02:38 ~ 03:38,전체,60,9.4,[35] 디지털/소형가전,[70001221] 일반방송상품,일반방송상품,70001221,35,단순생활,단순생활 제로팟 통세척 간편세척 초음파 무드등 가습기,108900,98900,"무료배송 | 4,950원 쿠폰 | NH농협 5.0%청구할인",7777223,https://imgs.kshop.co.kr/d2/product/emc/202510/A7/74/3407/A7743407_550_20251014121213.jpg,https://www.kshop.co.kr/display/product/7777223,가전,K쇼핑,가전,,,N
2026-01-03,03:38 ~ 04:08,전체,30,1.2,[70] e쿠폰/여행/렌탈/보험,[70001235] 생활렌탈/장기렌터카/정수기,생활렌탈/장기렌터카/정수기,70001235,70,라클라우드,(렌탈)호텔식 매트리스 침대 렌탈상담 (렌탈료 0원~),0,0,무료배송,6482544,https://imgs.kshop.co.kr/d2/product/emc/202509/63/30/594/6330594_550_20250923094130.jpg,https://www.kshop.co.kr/display/product/6482544,일반렌탈,K쇼핑,렌탈,,,N
2026-01-03,04:10 ~ 04:30,전체,20,3.4,[45] 식품/건강식품,[2698] 일반방송상품,일반방송상품,2698,45,비어랩,비어랩 맥주효모 비오틴 플러스 18박스,256000,255000,"무료배송 | 10,000원 쿠폰 | NH농협 5.0%청구할인",7766925,https://imgs.kshop.co.kr/d2/product/emc/202408/34/23/852/3423852_550_20240801154338.jpg,https://www.kshop.co.kr/display/product/7766925,건강식품,K쇼핑,건강식품,,,N
2026-01-03,04:30 ~ 05:30,전체,60,10.0,[10] 패션의류,[70000010] 여성점퍼/베스트/패딩,여성점퍼/베스트/패딩,70000010,10,엔엔에프,NNF 25FW 덤블점퍼 1종 여성,39900,39900,"무료배송 | 2,000원 쿠폰",7105180,https://imgs.kshop.co.kr/d2/product/emc/202511/A8/39/7084/A8397084_550_20251120154000.jpg,https://www.kshop.co.kr/display/product/7105180,의류,K쇼핑,의류,,,N
2026-01-03,05:31 ~ 06:31,전체,60,36.9,[80] 헬스케어/건강가전/안마,[70000405] 기능성신발/워킹화/슬리퍼,기능성신발/워킹화/슬리퍼,70000405,80,아텍스,112매무료체험★아텍스 테이핑 자석패치 올킬특가구성 [총 448매],59900,59900,"무료배송 | 3,000원 쿠폰 | 롯데 5.0%청구할인",3629263,https://imgs.kshop.co.kr/d2/product/emc/202408/34/50/044/3450044_550_20240812162954.jpg,https://www.kshop.co.kr/display/product/3629263,가전,K쇼핑,가전,,,N
2026-01-03,06:31 ~ 07:31,전체,60,66.4,[45] 식품/건강식품,[70000398] 안마기/마사지기,안마기/마사지기,70000398,45,배한호,[반값세일]배한호 원장의 명작 콘드로이친 1200 12개월(12박스),99000,98000,무료배송 | 롯데 5.0%청구할인,5582022,https://imgs.kshop.co.kr/d2/product/emc/202507/55/82/022/5582022_550_20250709083114.jpg,https://www.kshop.co.kr/display/product/5582022,건강식품,K쇼핑,건강식품,,,N
