방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류,회사,MD분류원본,편성구분명,MD명,비상품여부
2026-01-02,19:31~20:31,CATV,60,17.2,레포츠,위수탁,,,,로젠토,[로젠토](23FW)윈터트레킹화,29800,29800,,35531362,https://imagecdn.skstoa.com/goods/362/35531362_c.jpg,https://www.skstoa.com/display/goods/35531362,레포츠,SK스토아,레포츠,[로젠토](23FW)윈터트레킹화,정호준,N
2026-01-02,19:31~20:31,IPTV,60,68.6,캐쥬얼남성,위수탁,,,,마이플로우,[마이플로우](25FW)오리털팬츠,79800,79800,,56416138,https://imagecdn.skstoa.com/goods/138/56416138_c.jpg,https://www.skstoa.com/display/goods/56416138,의류,SK스토아,캐쥬얼남성,[마이플로우](25FW)오리털팬츠,김동균,N
2026-01-02,20:31~21:13,전체,42,72.7,건강식품,위수탁,,,,RODZINA,[RODZINA]오한진백세알부민,258000,258000,,57330755,https://imagecdn.skstoa.com/goods/755/57330755_c.jpg,https://www.skstoa.com/display/goods/57330755,건강식품,SK스토아,건강식품,[RODZINA]오한진백세알부민,강병훈,N
2026-01-02,21:13~21:31,전체,18,31.1,값없음,직매입,,,,값없음,[워커힐]고메사각피자,0,0,,Z~,https://imagecdn.skstoa.com/goods/Z~/Z~_c.jpg,https://www.skstoa.com/display/goods/Z~,기타합계,SK스토아,값없음,[워커힐]고메사각피자,이자람,N
2026-01-02,21:31~22:31,전체,60,103.8,뷰티,위수탁,,,,제로시피,[제로시피]탈모샴푸,99000,99000,,56291014,https://imagecdn.skstoa.com/goods/014/56291014_c.jpg,https://www.skstoa.com/display/goods/56291014,뷰티,SK스토아,뷰티,[제로시피]탈모샴푸,임정우,N
2026-01-02,22:31~23:31,CATV,60,16.3,ESG,위수탁,,,,망고키위,[망고키위]키위,29900,29900,,58111448,https://imagecdn.skstoa.com/goods/448/58111448_c.jpg,https://www.skstoa.com/display/goods/58111448,일반식품,SK스토아,ESG,[망고키위]키위,조은솔,N
2026-01-02,22:31~23:31,IPTV,60,65.3,렌탈,정액,,,,엠베스트,[엠베스트]중등교육,0,0,,57738014,https://imagecdn.skstoa.com/goods/014/57738014_c.jpg,https://www.skstoa.com/display/goods/57738014,일반렌탈,SK스토아,렌탈,[엠베스트]중등교육,서두현,N
2026-01-02,23:31~00:31,CATV,60,11.4,뷰티,위수탁,,,,엘지생활건강,[보닌]남성기초세트,60000,60000,,56206150,https://imagecdn.skstoa.com/goods/150/56206150_c.jpg,https://www.skstoa.com/display/goods/56206150,뷰티,SK스토아,뷰티,[보닌]남성기초세트,김은정,N
2026-01-02,23:31~00:31,IPTV,60,45.6,일반식품,혼합수수료,,,,베지밀,[베지밀]검은콩두유,47900,47900,,21987569,https://imagecdn.skstoa.com/goods/569/21987569_c.jpg,https://www.skstoa.com/display/goods/21987569,일반식품,SK스토아,일반식품,[베지밀]검은콩두유,이자람,N
2026-01-03,00:31~01:31,전체,60,34.2,건강식품,위수탁,,,,RODZINA,[RODZINA]오한진백세알부민,258000,258000,,57330755,https://imagecdn.skstoa.com/goods/755/57330755_c.jpg,https://www.skstoa.com/display/goods/57330755,건강식품,SK스토아,건강식품,[RODZINA]오한진백세알부민,강병훈,N
2026-01-03,01:31~02:11,전체,40,0.4,뷰티,위수탁,,,,코이,[코이]화이트앰플,159000,159000,,56746135,https://imagecdn.skstoa.com/goods/135/56746135_c.jpg,https://www.skstoa.com/display/goods/56746135,뷰티,SK스토아,뷰티,[코이]화이트앰플,김은정,N
2026-01-03,02:11~02:51,전체,40,0.4,렌터카,정률,,,,아우토믹,[아우토믹]렌터카비교견적서비스,0,0,,57447612,https://imagecdn.skstoa.com/goods/612/57447612_c.jpg,https://www.skstoa.com/display/goods/57447612,대품렌탈,SK스토아,렌터카,[아우토믹]렌터카비교견적서비스,송상수,N
2026-01-03,02:51~03:31,전체,40,0.4,레포츠,직매입,,,,Calvin Klein,[캘빈클라인퍼포먼스](24FW)미들패딩,119000,119000,,42440591,https://imagecdn.skstoa.com/goods/591/42440591_c.jpg,https://www.skstoa.com/display/goods/42440591,레포츠,SK스토아,레포츠,[캘빈클라인퍼포먼스](24FW)미들패딩,정호준,N
2026-01-03,03:31~04:01,전체,30,0.3,언더웨어,직매입,,,,로맨틱블룸,[로맨틱블룸](25SS)라운지웨어,79900,79900,,44685413,https://imagecdn.skstoa.com/goods/413/44685413_c.jpg,https://www.skstoa.com/display/goods/44685413,언더웨어,SK스토아,언더웨어,[로맨틱블룸](25SS)라운지웨어,김소영,N
2026-01-03,04:01~04:41,전체,40,0.4,생활용품,위수탁,,,,아토만,[아토만]온열마사지벨트,79800,79800,,54982215,https://imagecdn.skstoa.com/goods/215/54982215_c.jpg,https://www.skstoa.com/display/goods/54982215,리빙,SK스토아,생활용품,[아토만]온열마사지벨트,정태영,N
2026-01-03,04:41~05:21,전체,40,0.4,뷰티,위수탁,,,,헤드스파7,[헤드스파]헤어스타일러,99000,99000,,49354834,https://imagecdn.skstoa.com/goods/834/49354834_c.jpg,https://www.skstoa.com/display/goods/49354834,뷰티,SK스토아,뷰티,[헤드스파]헤어스타일러,임정우,N
2026-01-03,05:21~06:21,전체,60,44.4,언더웨어,위수탁,,,,발렌티노 크리스티,[발렌티노크리스티](25FW)런닝드로즈,69900,69900,,56608640,https://imagecdn.skstoa.com/goods/640/56608640_c.jpg,https://www.skstoa.com/display/goods/56608640,언더웨어,SK스토아,언더웨어,[발렌티노크리스티](25FW)런닝드로즈,김소영,N
2026-01-03,06:21~07:21,전체,60,73.8,건강식품,혼합수수료,,,,닥터린,[닥터린]콘드로이친,164500,164500,,37245098,https://imagecdn.skstoa.com/goods/098/37245098_c.jpg,https://www.skstoa.com/display/goods/37245098,건강식품,SK스토아,건강식품,[닥터린]콘드로이친,이보영,N
2026-01-03,07:21~08:21,전체,60,106.2,건강식품,위수탁,,,,그레인온,[카무트]골드카무트효소,198000,198000,,57127815,https://imagecdn.skstoa.com/goods/815/57127815_c.jpg,https://www.skstoa.com/display/goods/57127815,건강식품,SK스토아,건강식품,[카무트]골드카무트효소,김도연,N
2026-01-03,08:21~09:21,전체,60,108.6,건강식품,혼합수수료,,,,닥터루템,[닥터루템]알부민,369000,369000,,57879615,https://imagecdn.skstoa.com/goods/615/57879615_c.jpg,https://www.skstoa.com/display/goods/57879615,건강식품,SK스토아,건강식품,[닥터루템]알부민,이보영,N
2026-01-03,09:21~10:21,CATV,60,27.0,주방가전,위수탁,,,,에버홈,[에버홈]두유제조기,119000,119000,,47331883,https://imagecdn.skstoa.com/goods/883/47331883_c.jpg,https://www.skstoa.com/display/goods/47331883,주방,SK스토아,주방가전,[에버홈]두유제조기,권오석,N
2026-01-03,09:21~10:21,IPTV,60,81.0,주방가전,위수탁,,,,에버홈,[에버홈]올스텐찜기,59800,59800,,51841307,https://imagecdn.skstoa.com/goods/307/51841307_c.jpg,https://www.skstoa.com/display/goods/51841307,주방,SK스토아,주방가전,[에버홈]올스텐찜기,권오석,N
2026-01-03,10:21~11:21,전체,60,102.6,건강식품,혼합수수료,,,,레이델,[레이델]폴리코사놀5,421000,421000,,58105198,https://imagecdn.skstoa.com/goods/198/58105198_c.jpg,https://www.skstoa.com/display/goods/58105198,건강식품,SK스토아,건강식품,[레이델]폴리코사놀5,김덕주,N
2026-01-03,11:21~12:21,전체,60,84.0,생활용품,위수탁,,,,라코,[라코]다목적세정세트,82900,82900,,50916892,https://imagecdn.skstoa.com/goods/892/50916892_c.jpg,https://www.skstoa.com/display/goods/50916892,리빙,SK스토아,생활용품,[라코]다목적세정세트,윤소정,N
2026-01-03,12:21~13:21,전체,60,83.4,건강식품,혼합수수료,,,,대원제약,[대원제약]혈당파이터,69000,69000,,57019980,https://imagecdn.skstoa.com/goods/980/57019980_c.jpg,https://www.skstoa.com/display/goods/57019980,건강식품,SK스토아,건강식품,[대원제약]혈당파이터,김덕주,N
2026-01-03,13:21~14:21,CATV,60,20.6,대형가전,특약매입,,,,삼성전자,[삼성전자]청소기,125000,125000,,55495438,https://imagecdn.skstoa.com/goods/438/55495438_c.jpg,https://www.skstoa.com/display/goods/55495438,가전,SK스토아,대형가전,[삼성전자]청소기,백혜정,N
2026-01-03,13:21~14:21,IPTV,60,61.6,생활용품,위수탁,,,,골드트리프레임,[골드트리]황금나무액자,59900,59900,,57149528,https://imagecdn.skstoa.com/goods/528/57149528_c.jpg,https://www.skstoa.com/display/goods/57149528,리빙,SK스토아,생활용품,[골드트리]황금나무액자,박정훈,N
2026-01-03,14:21~15:21,전체,60,82.2,주방용품,위수탁,,,,아이넥스,[아이넥스]까세로맥스,124000,124000,,57894315,https://imagecdn.skstoa.com/goods/315/57894315_c.jpg,https://www.skstoa.com/display/goods/57894315,주방,SK스토아,주방용품,[아이넥스]까세로맥스,정수란,N
2026-01-03,15:21~16:21,CATV,60,21.0,잡화,위수탁,,,,에코에,[에코에](25FW)버클부츠,69800,69800,,57515603,https://imagecdn.skstoa.com/goods/603/57515603_c.jpg,https://www.skstoa.com/display/goods/57515603,잡화,SK스토아,잡화,[에코에](25FW)버클부츠,김태원,N
2026-01-03,15:21~16:21,IPTV,60,63.0,일반식품,위수탁,,,,PSK,[PSK]체리,40900,40900,,57902583,https://imagecdn.skstoa.com/goods/583/57902583_c.jpg,https://www.skstoa.com/display/goods/57902583,일반식품,SK스토아,일반식품,[PSK]체리,이자람,N
2026-01-03,16:21~17:21,전체,60,88.8,주방가전,위수탁,,,,마이어,[마이어]글라스에어프라이어,109000,109000,,54001249,https://imagecdn.skstoa.com/goods/249/54001249_c.jpg,https://www.skstoa.com/display/goods/54001249,주방,SK스토아,주방가전,[마이어]글라스에어프라이어,권오석,N
2026-01-03,17:21~18:21,CATV,60,18.0,주방가전,위수탁,,,,에버홈,[에버홈]두유제조기,119000,119000,,47331883,https://imagecdn.skstoa.com/goods/883/47331883_c.jpg,https://www.skstoa.com/display/goods/47331883,주방,SK스토아,주방가전,[에버홈]두유제조기,권오석,N
2026-01-03,17:21~18:21,IPTV,60,72.0,언더웨어,위수탁,,,,라코스테,[라코스테](25FW)드로즈1차,89000,89000,,58084581,https://imagecdn.skstoa.com/goods/581/58084581_c.jpg,https://www.skstoa.com/display/goods/58084581,언더웨어,SK스토아,언더웨어,[라코스테](25FW)드로즈1차,하인호,N
