방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류,회사,MD분류원본,편성구분명,MD명,비상품여부
2024-01-01,09:41~10:41,CATV,60,30.2,잡화,위수탁,,,,MASKERA,[마스케라](23FW)방한화,44900,44900,,36324791,,https://www.skstoa.com/display/goods/36324791,잡화,SK스토아,잡화,[마스케라](23FW)방한화,김태원,N
2024-01-01,09:41~10:41,IPTV,60,70.6,렌탈,정액,,,,엠베스트,[엠베스트]중등교육,0,0,,36711813,,https://www.skstoa.com/display/goods/36711813,일반렌탈,SK스토아,렌탈,[엠베스트]중등교육,정수민,N
2024-01-01,10:41~11:41,전체,60,99.0,주방가전,직매입,,,,쿠쿠,[쿠쿠]블랙스톤트윈프레셔,268000,268000,,36904664,,https://www.skstoa.com/display/goods/36904664,주방,SK스토아,주방가전,[쿠쿠]블랙스톤트윈프레셔,마영호,N
2024-01-01,11:41~12:41,전체,60,91.8,여성의류,혼합수수료,,,,NnF,[NnF](23FW)아우터트레이닝세트,59900,59900,,37125108,,https://www.skstoa.com/display/goods/37125108,의류,SK스토아,여성의류,[NnF](23FW)아우터트레이닝세트,박서우,N
2024-01-01,12:41~13:41,전체,60,84.6,뷰티,혼합수수료,,,,보스티나,[보스티나]염색제,79900,79900,,35452581,,https://www.skstoa.com/display/goods/35452581,뷰티,SK스토아,뷰티,[보스티나]염색제,김선우,N
2024-01-01,13:41~14:41,전체,60,82.8,건강식품,혼합수수료,,,,김오곤원장,[김오곤]쌍화차침향,69600,69600,,36229964,,https://www.skstoa.com/display/goods/36229964,건강식품,SK스토아,건강식품,[김오곤]쌍화차침향,이보영,N
2024-01-01,14:41~15:41,전체,60,84.0,주방가전,혼합수수료,,,,온더온,[소이드림]두유제조기,89000,89000,,36925899,,https://www.skstoa.com/display/goods/36925899,주방,SK스토아,주방가전,[소이드림]두유제조기,마영호,N
2024-01-01,15:41~16:41,전체,60,85.2,주방용품,혼합수수료,,,,아이넥스,[아이넥스]클린엣지건조대,99000,99000,,37024686,,https://www.skstoa.com/display/goods/37024686,주방,SK스토아,주방용품,[아이넥스]클린엣지건조대,정수란,N
2024-01-01,16:41~17:41,전체,60,86.4,일반식품,혼합수수료,,,,베지밀,[베지밀]검은콩두유,47900,47900,,21987569,,https://www.skstoa.com/display/goods/21987569,일반식품,SK스토아,일반식품,[베지밀]검은콩두유,이자람,N
2024-01-01,17:41~18:41,전체,60,84.0,주방가전,직매입,,,,쿠쿠,[쿠쿠]블랙스톤트윈프레셔,268000,268000,,36904664,,https://www.skstoa.com/display/goods/36904664,주방,SK스토아,주방가전,[쿠쿠]블랙스톤트윈프레셔,마영호,N
2024-01-01,18:41~19:41,전체,60,85.8,보험,정액,,,,라이나생명,[라이나생명]치아보험,0,0,,35270585,,https://www.skstoa.com/display/goods/35270585,보험,SK스토아,보험,[라이나생명]치아보험,송상수,N
2024-01-01,19:41~20:41,IPTV,60,86.4,뷰티,위수탁,,,,가히,[가히]멀티밤,105000,105000,,36390728,,https://www.skstoa.com/display/goods/36390728,뷰티,SK스토아,뷰티,[가히]멀티밤,김선우,N
2024-01-01,19:41~20:41,CATV,60,21.6,뷰티,위수탁,,,,비기너스럭,[비기너스럭]흑채,79900,79900,,36313271,,https://www.skstoa.com/display/goods/36313271,뷰티,SK스토아,뷰티,[비기너스럭]흑채,전지현,N
2024-01-01,20:41~21:41,전체,60,114.0,생활용품,혼합수수료,,,,복근킹카,[복근킹카]실내운동기구,39800,39800,,36666188,,https://www.skstoa.com/display/goods/36666188,리빙,SK스토아,생활용품,[복근킹카]실내운동기구,김수영,N
2024-01-01,21:41~22:41,전체,60,108.0,건강식품,위수탁,,,,주영엔에스,[주영]관절엔콘드로이친1200,648000,648000,,36712727,,https://www.skstoa.com/display/goods/36712727,건강식품,SK스토아,건강식품,[주영]관절엔콘드로이친1200,김도연,N
2024-01-01,22:41~23:41,전체,60,103.2,생활가전,혼합수수료,,,,코지마,[코지마]코지더블안마의자,2480000,2480000,,35853982,,https://www.skstoa.com/display/goods/35853982,가전,SK스토아,생활가전,[코지마]코지더블안마의자,김응도,N
2024-01-01,23:41~00:41,전체,60,71.0,뷰티,혼합수수료,,,,엘지생활건강,[보닌]남성기초세트,60000,60000,,23430403,,https://www.skstoa.com/display/goods/23430403,뷰티,SK스토아,뷰티,[보닌]남성기초세트,김은정,N
2024-01-02,00:41~01:41,전체,60,30.6,건강식품,위수탁,,,,휴럼,[비너지]대마종자유,268000,268000,,30777117,,https://www.skstoa.com/display/goods/30777117,건강식품,SK스토아,건강식품,[비너지]대마종자유,강병훈,N
2024-01-02,01:41~02:21,전체,40,7.2,뷰티,위수탁,,,,메즈클라,[메즈클라]마스크팩,79000,79000,,36629333,,https://www.skstoa.com/display/goods/36629333,뷰티,SK스토아,뷰티,[메즈클라]마스크팩,김선우,N
2024-01-02,02:21~03:01,전체,40,5.4,건강식품,위수탁,,,,뉴트리원,[황성주]식물성단백질,129000,129000,,36180570,,https://www.skstoa.com/display/goods/36180570,건강식품,SK스토아,건강식품,[황성주]식물성단백질,강병훈,N
2024-01-02,03:01~03:41,전체,40,3.6,레포츠,직매입,,,,클리브랜드 골프,[클리브랜드골프](21FW)스윙마스터,129000,129000,,28803070,,https://www.skstoa.com/display/goods/28803070,레포츠,SK스토아,레포츠,[클리브랜드골프](21FW)스윙마스터,김인선,N
2024-01-02,03:41~04:21,전체,40,2.0,PB,직매입,,,,헬렌카렌,[헬렌카렌](22FW)롱구스다운,219000,219000,,29004397,,https://www.skstoa.com/display/goods/29004397,의류,SK스토아,PB,[헬렌카렌](22FW)롱구스다운,김승미,N
2024-01-02,04:21~04:41,전체,20,1.0,건강식품,위수탁,,,,RODZINA,[미녀의]석류콜라겐,241000,241000,,32348910,,https://www.skstoa.com/display/goods/32348910,건강식품,SK스토아,건강식품,[미녀의]석류콜라겐,강병훈,N
2024-01-02,04:41~05:41,CATV,60,5.5,뷰티,위수탁,,,,이지듀,[이지듀]DW-EGF크림,79000,79000,,35345530,,https://www.skstoa.com/display/goods/35345530,뷰티,SK스토아,뷰티,[이지듀]DW-EGF크림,김은정,N
2024-01-02,04:41~05:41,IPTV,60,8.3,뷰티,직매입,,,,감쪽이,[감쪽이]통가발,198000,198000,,31333682,,https://www.skstoa.com/display/goods/31333682,뷰티,SK스토아,뷰티,[감쪽이]통가발,김은정,N
2024-01-02,05:41~06:41,CATV,60,12.2,언더웨어,위수탁,,,,클라시안,[클라시안](23FW)란쥬,64900,64900,,35535410,,https://www.skstoa.com/display/goods/35535410,언더웨어,SK스토아,언더웨어,[클라시안](23FW)란쥬,김소영,N
2024-01-02,05:41~06:41,IPTV,60,18.4,언더웨어,위수탁,,,,푸마,[푸마](23FW)동내의2차,69900,69900,,36947904,,https://www.skstoa.com/display/goods/36947904,언더웨어,SK스토아,언더웨어,[푸마](23FW)동내의2차,하인호,N
2024-01-02,06:41~07:41,전체,60,58.2,주방가전,위수탁,,,,보랄,[보랄]스마트보온포트,99000,99000,,36814907,,https://www.skstoa.com/display/goods/36814907,주방,SK스토아,주방가전,[보랄]스마트보온포트,마영호,N
2024-01-02,07:41~08:41,전체,60,79.2,여성의류,혼합수수료,,,,NnF,[NnF](23FW)에코퍼후드점퍼,69900,69900,,37015290,,https://www.skstoa.com/display/goods/37015290,의류,SK스토아,여성의류,[NnF](23FW)에코퍼후드점퍼,박서우,N
2024-01-02,08:41~09:41,전체,60,80.4,뷰티,혼합수수료,,,,헤드스파7,[헤드스파]헤어스타일러,79000,79000,,32978180,,https://www.skstoa.com/display/goods/32978180,뷰티,SK스토아,뷰티,[헤드스파]헤어스타일러,임정우,N
2024-01-02,09:41~10:41,CATV,60,21.1,언더웨어,위수탁,,,,레이프릴,[레이프릴]브라1차(23SS),49900,49900,,35315926,,https://www.skstoa.com/display/goods/35315926,언더웨어,SK스토아,언더웨어,[레이프릴]브라1차(23SS),김소영,N
2024-01-02,09:41~10:41,IPTV,60,49.1,여성의류,위수탁,,,,라벨르,[라벨르](23SS)에코밍크점퍼,69000,69000,,31632724,,https://www.skstoa.com/display/goods/31632724,의류,SK스토아,여성의류,[라벨르](23SS)에코밍크점퍼,김승미,N
2024-01-02,10:41~11:41,CATV,60,15.3,일반식품,위수탁,,,,정호영,[정호영]손질왕낙지,52900,52900,,35291878,,https://www.skstoa.com/display/goods/35291878,일반식품,SK스토아,일반식품,[정호영]손질왕낙지,허경진,N
2024-01-02,10:41~11:41,IPTV,60,45.9,여성의류,위수탁,,,,유로컬렉션,[유로컬렉션](23SS)하프문밍크케이프자켓,199000,199000,,32352242,,https://www.skstoa.com/display/goods/32352242,의류,SK스토아,여성의류,[유로컬렉션](23SS)하프문밍크케이프자켓,김승미,N
2024-01-02,11:41~12:41,전체,60,51.6,생활용품,위수탁,,,,부케가르니,[부케가르니]칫솔치약세트,39900,39900,,36549215,,https://www.skstoa.com/display/goods/36549215,리빙,SK스토아,생활용품,[부케가르니]칫솔치약세트,김수영,N
2024-01-02,12:41~13:41,IPTV,60,35.1,캐쥬얼남성,위수탁,,,,비버리힐즈폴로클럽,[비버리힐즈폴로클럽](23FW)웜패딩,59900,59900,,35881816,,https://www.skstoa.com/display/goods/35881816,의류,SK스토아,캐쥬얼남성,[비버리힐즈폴로클럽](23FW)웜패딩,김동균,N
2024-01-02,12:41~13:41,CATV,60,11.7,캐쥬얼남성,위수탁,,,,카카오프렌즈,[카카오프렌즈](23FW)플리스셋업,39900,39900,,35872667,,https://www.skstoa.com/display/goods/35872667,의류,SK스토아,캐쥬얼남성,[카카오프렌즈](23FW)플리스셋업,이린,N
2024-01-02,13:41~14:41,IPTV,60,34.2,뷰티,위수탁,,,,프롬더스킨,[프롬더스킨]콜라겐팩,138000,138000,,36721092,,https://www.skstoa.com/display/goods/36721092,뷰티,SK스토아,뷰티,[프롬더스킨]콜라겐팩,김선우,N
2024-01-02,13:41~14:41,CATV,60,11.4,잡화,위수탁,,,,헤베도나,[헤베도나](23FW)방한부츠,49800,49800,,36576176,,https://www.skstoa.com/display/goods/36576176,잡화,SK스토아,잡화,[헤베도나](23FW)방한부츠,김태원,N
2024-01-02,14:41~15:41,전체,60,46.2,일반식품,위수탁,,,,육대장,[육대장]시래기육개장,44900,44900,,35982092,,https://www.skstoa.com/display/goods/35982092,일반식품,SK스토아,일반식품,[육대장]시래기육개장,허경진,N
2024-01-02,15:41~16:41,전체,60,58.2,일반식품,위수탁,,,,동강마루,[동강마루]영월농협메주,89900,89900,,36975374,,https://www.skstoa.com/display/goods/36975374,일반식품,SK스토아,일반식품,[동강마루]영월농협메주,허경진,N
2024-01-02,16:41~17:41,전체,60,58.8,렌탈,정률,,,,쿠쿠,[쿠쿠]정수기렌탈,0,0,,36336080,,https://www.skstoa.com/display/goods/36336080,일반렌탈,SK스토아,렌탈,[쿠쿠]정수기렌탈,정수민,N
2024-01-02,17:41~18:41,전체,60,62.4,캐쥬얼남성,위수탁,,,,어썸핏,[어썸핏](23FW)골지기모팬츠,49900,49900,,36124330,,https://www.skstoa.com/display/goods/36124330,의류,SK스토아,캐쥬얼남성,[어썸핏](23FW)골지기모팬츠,김동균,N
2024-01-02,18:41~19:41,전체,60,64.8,일반식품,혼합수수료,,,,풀무원,[풀무원]검정약콩나또,50900,50900,,35966532,,https://www.skstoa.com/display/goods/35966532,일반식품,SK스토아,일반식품,[풀무원]검정약콩나또,조은솔,N
2024-01-02,19:41~20:41,전체,60,90.6,뷰티,혼합수수료,,,,케라셀네일,[케라셀네일]영양케어,59900,59900,,36743218,,https://www.skstoa.com/display/goods/36743218,뷰티,SK스토아,뷰티,[케라셀네일]영양케어,김선우,N
2024-01-02,20:41~21:41,전체,60,103.8,보험,정액,,,,DB손해보험,[DB손해보험]운전자보험,0,0,,36392168,,https://www.skstoa.com/display/goods/36392168,보험,SK스토아,보험,[DB손해보험]운전자보험,송상수,N
2024-01-02,21:41~22:41,전체,60,106.8,건강식품,직매입,,,,래오이경제,[래오이경제]흑염소진액원,328000,328000,,30459675,,https://www.skstoa.com/display/goods/30459675,건강식품,SK스토아,건강식품,[래오이경제]흑염소진액원,윤혜성,N
2024-01-02,22:41~23:41,CATV,60,15.0,레포츠,위수탁,,,,몽벨,[몽벨](23FW)패딩방한화,79000,79000,,36630788,,https://www.skstoa.com/display/goods/36630788,레포츠,SK스토아,레포츠,[몽벨](23FW)패딩방한화,조재형,N
2024-01-02,22:41~23:41,IPTV,60,60.0,잡화,위수탁,,,,올리,[올리](23FW)패딩부츠,39000,39000,,36852331,,https://www.skstoa.com/display/goods/36852331,잡화,SK스토아,잡화,[올리](23FW)패딩부츠,김태원,N
2024-01-02,23:41~00:41,전체,60,67.4,보험,정액,,,,AXA,[AXA]운전자보험,0,0,,37055102,,https://www.skstoa.com/display/goods/37055102,보험,SK스토아,보험,[AXA]운전자보험,송상수,N
2024-01-03,00:41~01:31,전체,50,24.5,건강식품,위수탁,,,,레이델,[레이델]폴리코사놀5,358000,358000,,31482987,,https://www.skstoa.com/display/goods/31482987,건강식품,SK스토아,건강식품,[레이델]폴리코사놀5,김주하,N
2024-01-03,01:31~02:41,전체,70,16.3,건강식품,위수탁,,,,본네,[본네]자보티카바퓨레,218000,218000,,36840516,,https://www.skstoa.com/display/goods/36840516,건강식품,SK스토아,건강식품,[본네]자보티카바퓨레,김주하,N
2024-01-03,02:41~03:41,전체,60,6.0,생활용품,직매입,,,,센스업,[센스업]트위스트트롤리,79000,79000,,31296525,,https://www.skstoa.com/display/goods/31296525,리빙,SK스토아,생활용품,[센스업]트위스트트롤리,이주영(퇴사자),N
2024-01-03,03:41~04:21,전체,40,1.6,뷰티,직매입,,,,에이바자르,[에이바자르]리프팅패치,118000,118000,,31496589,,https://www.skstoa.com/display/goods/31496589,뷰티,SK스토아,뷰티,[에이바자르]리프팅패치,전지현,N
2024-01-03,04:21~04:41,전체,20,0.8,주방가전,위수탁,,,,쿠쿠,[쿠쿠]올스텐밥솥,499000,499000,,32098102,,https://www.skstoa.com/display/goods/32098102,주방,SK스토아,주방가전,[쿠쿠]올스텐밥솥,마영호,N
2024-01-03,04:41~05:41,전체,60,13.8,생활용품,위수탁,,,,빈블랑,[빈블랑]올인원드레스룸,188000,188000,,36126314,,https://www.skstoa.com/display/goods/36126314,리빙,SK스토아,생활용품,[빈블랑]올인원드레스룸,이주영(퇴사자),N
2024-01-03,05:41~06:41,IPTV,60,18.7,여성의류,위수탁,,,,이상봉에디션,[이상봉에디션](23FW)패딩롱점퍼,79000,79000,,35790813,,https://www.skstoa.com/display/goods/35790813,의류,SK스토아,여성의류,[이상봉에디션](23FW)패딩롱점퍼,박서우,N
2024-01-03,05:41~06:41,CATV,60,12.5,여성의류,위수탁,,,,마르조,[마르조](23FW)트레이닝세트,39900,39900,,35047686,,https://www.skstoa.com/display/goods/35047686,의류,SK스토아,여성의류,[마르조](23FW)트레이닝세트,안연진,N
2024-01-03,06:41~07:41,전체,60,58.8,건강식품,위수탁,,,,백년농가,[삼성제약]백년미슬토,229000,229000,,37181176,,https://www.skstoa.com/display/goods/37181176,건강식품,SK스토아,건강식품,[삼성제약]백년미슬토,김주하,N
2024-01-03,07:41~08:41,전체,60,80.4,생활용품,혼합수수료,,,,YJM 허리조아,[허리조아]무선찜질마사지벨트,139000,139000,,36887774,,https://www.skstoa.com/display/goods/36887774,리빙,SK스토아,생활용품,[허리조아]무선찜질마사지벨트,김수영,N
2024-01-03,08:41~09:41,IPTV,60,57.1,여성의류,위수탁,,,,NnF,[NnF](23FW)아우터트레이닝세트,59900,59900,,35473777,,https://www.skstoa.com/display/goods/35473777,의류,SK스토아,여성의류,[NnF](23FW)아우터트레이닝세트,박서우,N
2024-01-03,08:41~09:41,CATV,60,24.5,여성의류,위수탁,,,,NnF,[NnF](23FW)플리스기모셋업,39900,39900,,35979441,,https://www.skstoa.com/display/goods/35979441,의류,SK스토아,여성의류,[NnF](23FW)플리스기모셋업,박서우,N
2024-01-03,09:41~10:41,전체,60,69.0,뷰티,혼합수수료,,,,엘지생활건강,[실크테라피]에센스,119000,119000,,32095570,,https://www.skstoa.com/display/goods/32095570,뷰티,SK스토아,뷰티,[실크테라피]에센스,임정우,N
2024-01-03,10:41~11:41,IPTV,60,45.9,일반식품,직매입,,,,강부자,[강부자]갈비탕,69900,69900,,29481309,,https://www.skstoa.com/display/goods/29481309,일반식품,SK스토아,일반식품,[강부자]갈비탕,이자람,N
2024-01-03,10:41~11:41,CATV,60,15.3,건강식품,위수탁,,,,고려은단,[고려은단]비타민C골드플러스,99000,99000,,31932422,,https://www.skstoa.com/display/goods/31932422,건강식품,SK스토아,건강식품,[고려은단]비타민C골드플러스,김주하,N
2024-01-03,11:41~12:41,IPTV,60,40.0,잡화,위수탁,,,,시슬리,[시슬리](23FW)머플러,139000,139000,,36377668,,https://www.skstoa.com/display/goods/36377668,잡화,SK스토아,잡화,[시슬리](23FW)머플러,김태원,N
2024-01-03,11:41~12:41,CATV,60,13.4,언더웨어,위수탁,,,,벨레즈온,[벨레즈온](23FW)브라팬티,79900,79900,,36943637,,https://www.skstoa.com/display/goods/36943637,언더웨어,SK스토아,언더웨어,[벨레즈온](23FW)브라팬티,김소영,N
2024-01-03,12:41~13:41,CATV,60,11.7,뷰티,위수탁,,,,지엘리,[지엘리]77베리어크림,89000,89000,,36082217,,https://www.skstoa.com/display/goods/36082217,뷰티,SK스토아,뷰티,[지엘리]77베리어크림,김선우,N
2024-01-03,12:41~13:41,IPTV,60,35.1,레포츠,위수탁,,,,스케쳐스,[스케쳐스](23FW)부츠2차,129000,129000,,36223418,,https://www.skstoa.com/display/goods/36223418,레포츠,SK스토아,레포츠,[스케쳐스](23FW)부츠2차,조재형,N
2024-01-03,13:41~14:41,전체,60,45.6,PB,위수탁,,,,헬렌카렌,[헬렌카렌](23FW)코듀로이팬츠,49900,49900,,33325423,,https://www.skstoa.com/display/goods/33325423,의류,SK스토아,PB,[헬렌카렌](23FW)코듀로이팬츠,김승미,N
2024-01-03,14:41~15:41,전체,60,46.8,보험,정률,,,,AXA,[AXA]운전자보험,0,0,,37055103,,https://www.skstoa.com/display/goods/37055103,보험,SK스토아,보험,[AXA]운전자보험,송상수,N
2024-01-03,15:41~16:41,전체,60,59.4,주방가전,위수탁,,,,에버홈,[에버홈]생선구이기,109000,109000,,36604957,,https://www.skstoa.com/display/goods/36604957,주방,SK스토아,주방가전,[에버홈]생선구이기,권오석,N
2024-01-03,16:41~17:41,CATV,60,15.0,일반식품,위수탁,,,,미도식품,[미도어묵]모듬어묵,39800,39800,,31709609,,https://www.skstoa.com/display/goods/31709609,일반식품,SK스토아,일반식품,[미도어묵]모듬어묵,조은솔,N
2024-01-03,16:41~17:41,IPTV,60,45.0,레포츠,위수탁,,,,월드컵,[월드컵](23FW)패딩슬립온,35900,35900,,36518716,,https://www.skstoa.com/display/goods/36518716,레포츠,SK스토아,레포츠,[월드컵](23FW)패딩슬립온,이수민,N
2024-01-03,17:41~18:41,IPTV,60,47.2,뷰티,위수탁,,,,엘지생활건강,[보닌]남성기초세트,60000,60000,,22308394,,https://www.skstoa.com/display/goods/22308394,뷰티,SK스토아,뷰티,[보닌]남성기초세트,김은정,N
2024-01-03,17:41~18:41,CATV,60,15.8,언더웨어,위수탁,,,,아놀드파마,[아놀드파마](23FW)기모팬츠,49900,49900,,36742502,,https://www.skstoa.com/display/goods/36742502,언더웨어,SK스토아,언더웨어,[아놀드파마](23FW)기모팬츠,김소영,N
2024-01-03,18:41~19:41,CATV,60,13.0,레포츠,위수탁,,,,험멜,[험멜](23FW)3in1패딩,59000,59000,,36720015,,https://www.skstoa.com/display/goods/36720015,레포츠,SK스토아,레포츠,[험멜](23FW)3in1패딩,정호준,N
2024-01-03,18:41~19:41,IPTV,60,51.8,여성의류,위수탁,,,,켄지,[켄지](23FW)롱구스,159000,159000,,36518344,,https://www.skstoa.com/display/goods/36518344,의류,SK스토아,여성의류,[켄지](23FW)롱구스,오배현,N
2024-01-03,19:41~20:41,전체,60,91.8,보험,정액,,,,DB손해보험,[DB손해보험]운전자보험,0,0,,36392168,,https://www.skstoa.com/display/goods/36392168,보험,SK스토아,보험,[DB손해보험]운전자보험,송상수,N
2024-01-03,20:41~21:41,전체,60,104.4,생활용품,혼합수수료,,,,오미노비앙코,[오미노비앙코]세탁세제,179000,179000,,35591586,,https://www.skstoa.com/display/goods/35591586,리빙,SK스토아,생활용품,[오미노비앙코]세탁세제,박정훈,N
2024-01-03,21:41~22:41,전체,60,108.0,레포츠,위수탁,,,,르까프,[르까프](23FW)플리스집업,59000,59000,,35573224,,https://www.skstoa.com/display/goods/35573224,레포츠,SK스토아,레포츠,[르까프](23FW)플리스집업,정호준,N
2024-01-03,22:41~23:41,CATV,60,15.5,뷰티,위수탁,,,,각질타파,[각질타파]발세럼,39900,39900,,36348504,,https://www.skstoa.com/display/goods/36348504,뷰티,SK스토아,뷰티,[각질타파]발세럼,전지현,N
2024-01-03,22:41~23:41,IPTV,60,61.9,렌탈,정액,,,,엠베스트,[엠베스트]중등교육,0,0,,36711813,,https://www.skstoa.com/display/goods/36711813,일반렌탈,SK스토아,렌탈,[엠베스트]중등교육,정수민,N
2024-01-03,23:41~00:41,전체,60,69.5,생활가전,위수탁,,,,노비타,[노비타]프리미엄비데,199000,199000,,36712891,,https://www.skstoa.com/display/goods/36712891,가전,SK스토아,생활가전,[노비타]프리미엄비데,임동진,N
2024-01-04,00:41~01:41,전체,60,30.6,건강식품,위수탁,,,,에스더포뮬러,[여에스더]글루타치온3X,394000,394000,,32302514,,https://www.skstoa.com/display/goods/32302514,건강식품,SK스토아,건강식품,[여에스더]글루타치온3X,김도연,N
2024-01-04,01:41~02:21,전체,40,8.0,뷰티,위수탁,,,,헤드스파7,[헤드스파]헤어스타일러,79000,79000,,35881426,,https://www.skstoa.com/display/goods/35881426,뷰티,SK스토아,뷰티,[헤드스파]헤어스타일러,임정우,N
2024-01-04,02:21~03:01,전체,40,6.0,언더웨어,직매입,,,,아놀드파마,[아놀드파마](23FW)웜레이어,69900,69900,,35945767,,https://www.skstoa.com/display/goods/35945767,언더웨어,SK스토아,언더웨어,[아놀드파마](23FW)웜레이어,김소영,N
2024-01-04,03:01~03:41,전체,40,4.0,뷰티,위수탁,,,,리얼랩,[리얼랩]남성기초,52000,52000,,30632201,,https://www.skstoa.com/display/goods/30632201,뷰티,SK스토아,뷰티,[리얼랩]남성기초,김은정,N
2024-01-04,03:41~04:21,전체,40,0.4,레포츠,직매입,,,,코몽트,[코몽트](22FW)패딩팬츠,49900,49900,,36305924,,https://www.skstoa.com/display/goods/36305924,레포츠,SK스토아,레포츠,[코몽트](22FW)패딩팬츠,정호준,N
2024-01-04,04:21~05:01,전체,40,4.4,PB,직매입,,,,헬렌카렌,[헬렌카렌](23FW)하프코트,89000,89000,,34894205,,https://www.skstoa.com/display/goods/34894205,의류,SK스토아,PB,[헬렌카렌](23FW)하프코트,김승미,N
2024-01-04,05:01~05:41,전체,40,8.4,PB,직매입,,,,헬렌카렌,[헬렌카렌](23FW)덕다운,99000,99000,,34894935,,https://www.skstoa.com/display/goods/34894935,의류,SK스토아,PB,[헬렌카렌](23FW)덕다운,김승미,N
2024-01-04,05:41~06:41,IPTV,60,19.1,건강식품,위수탁,,,,대상웰라이프,[대상]마이밀프로틴블랙,178000,178000,,33015576,,https://www.skstoa.com/display/goods/33015576,건강식품,SK스토아,건강식품,[대상]마이밀프로틴블랙,이보영,N
2024-01-04,05:41~06:41,CATV,60,12.7,주방용품,위수탁,,,,스칸디노티아,[스칸디노티아]IH가마솥,69000,69000,,36819871,,https://www.skstoa.com/display/goods/36819871,주방,SK스토아,주방용품,[스칸디노티아]IH가마솥,정수란,N
