방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류,회사,MD분류원본,편성구분명,MD명,비상품여부
2020-01-01,12:36~13:36,전체,60,84.0,건강식품,혼합수수료,,,,어스투어스,[종근당건강]크릴오일,328000,328000,,21121535,,https://www.skstoa.com/display/goods/21121535,건강식품,SK스토아,건강식품,[종근당건강]크릴오일,김덕주,N
2020-01-01,13:36~14:36,전체,60,81.0,캐쥬얼남성,위수탁,,,,헤비추얼,[헤비추얼]헝가리구스다운(19),69000,69000,,21117437,,https://www.skstoa.com/display/goods/21117437,의류,SK스토아,캐쥬얼남성,[헤비추얼]헝가리구스다운(19),김동균,N
2020-01-01,14:36~15:36,전체,60,81.0,생활용품,위수탁,,,,퍼실,[퍼실]컬러젤라벤더세제,71820,71820,,21096891,,https://www.skstoa.com/display/goods/21096891,리빙,SK스토아,생활용품,[퍼실]컬러젤라벤더세제,김수영,N
2020-01-01,15:36~16:36,전체,60,80.0,주방가전,혼합수수료,,,,닌자,[닌자]울트라블렌더,149000,149000,,20933801,,https://www.skstoa.com/display/goods/20933801,주방,SK스토아,주방가전,[닌자]울트라블렌더,권오석,N
2020-01-01,16:36~17:36,전체,60,80.0,언더웨어,위수탁,,,,컬럼비아,[컬럼비아]옴니위크드로즈,69000,69000,,21095803,,https://www.skstoa.com/display/goods/21095803,언더웨어,SK스토아,언더웨어,[컬럼비아]옴니위크드로즈,김혜우(퇴사자),N
2020-01-01,17:36~18:36,전체,60,79.0,건강식품,혼합수수료,,,,뉴트리원,[뉴트리원]다이어트구미,79000,79000,,21043655,,https://www.skstoa.com/display/goods/21043655,건강식품,SK스토아,건강식품,[뉴트리원]다이어트구미,강병훈,N
2020-01-01,18:36~19:36,전체,60,81.0,캐쥬얼남성,위수탁,,,,ACP,[ACP]윈터본딩데님(19),69000,69000,,21093962,,https://www.skstoa.com/display/goods/21093962,의류,SK스토아,캐쥬얼남성,[ACP]윈터본딩데님(19),김동균,N
2020-01-01,19:36~20:36,전체,60,98.0,가구,위수탁,,,,에몬스,[에몬스]클레어침대,599000,599000,,20092656,,https://www.skstoa.com/display/goods/20092656,리빙,SK스토아,가구,[에몬스]클레어침대,정태영,N
2020-01-01,20:36~21:36,전체,60,101.1,언더웨어,위수탁,,,,아디다스,[아디다스]맥스컴포트심리스드로즈,99000,99000,,21090999,,https://www.skstoa.com/display/goods/21090999,언더웨어,SK스토아,언더웨어,[아디다스]맥스컴포트심리스드로즈,김혜우(퇴사자),N
2020-01-01,21:36~22:36,전체,60,107.0,건강식품,혼합수수료,,,,프로메가,[종근당건강]프로메가오메가3,99000,99000,,21107982,,https://www.skstoa.com/display/goods/21107982,건강식품,SK스토아,건강식품,[종근당건강]프로메가오메가3,김덕주,N
2020-01-01,22:36~23:36,전체,60,106.0,레포츠,위수탁,,,,윌슨,[윌슨]몬스터소프트(19),99000,99000,,21064693,,https://www.skstoa.com/display/goods/21064693,레포츠,SK스토아,레포츠,[윌슨]몬스터소프트(19),진호민,N
2020-01-01,23:36~00:36,전체,60,61.0,보험,정액,,,,FM에셋,[FM에셋]무료보험진단,0,0,,20986751,,https://www.skstoa.com/display/goods/20986751,보험,SK스토아,보험,[FM에셋]무료보험진단,최윤영,N
2020-01-02,00:36~01:36,전체,60,36.0,여행,정률,,,,자유투어,[자유투어]청도,0,0,,21117745,,https://www.skstoa.com/display/goods/21117745,여행,SK스토아,여행,[자유투어]청도,서두현,N
2020-01-02,01:36~02:36,전체,60,20.0,대형가전,위수탁,,,,LG전자,[LG전자]코드제로무선청소기,1340000,1340000,,21114888,,https://www.skstoa.com/display/goods/21114888,가전,SK스토아,대형가전,[LG전자]코드제로무선청소기,최우석,N
2020-01-02,02:36~03:36,전체,60,13.0,생활용품,위수탁,,,,드레스북,[드레스북]의류정리기,69800,69800,,20837350,,https://www.skstoa.com/display/goods/20837350,리빙,SK스토아,생활용품,[드레스북]의류정리기,박휘정,N
2020-01-02,03:36~04:36,전체,60,10.0,ESG,직매입,,,,블루인더스,[블루인더스]KF94마스크,39900,39900,,20092429,,https://www.skstoa.com/display/goods/20092429,일반식품,SK스토아,ESG,[블루인더스]KF94마스크,강범승,N
2020-01-02,04:36~04:56,전체,20,5.0,생활용품,위수탁,,,,세제혁명,[세제혁명]이젠드라이플러스세제,79800,79800,,20922754,,https://www.skstoa.com/display/goods/20922754,리빙,SK스토아,생활용품,[세제혁명]이젠드라이플러스세제,박휘정,N
2020-01-02,04:56~05:36,전체,40,9.0,생활용품,위수탁,,,,하비비,[하비비]핫팩,39800,39800,,20988896,,https://www.skstoa.com/display/goods/20988896,리빙,SK스토아,생활용품,[하비비]핫팩,김수영,N
2020-01-02,05:36~06:36,전체,60,34.0,캐쥬얼남성,위수탁,,,,어썸핏,[어썸핏]보아퍼슬림본딩데님(19),39900,39900,,21106910,,https://www.skstoa.com/display/goods/21106910,의류,SK스토아,캐쥬얼남성,[어썸핏]보아퍼슬림본딩데님(19),김동균,N
2020-01-02,06:36~07:36,전체,60,59.0,언더웨어,위수탁,,,,푸마,[푸마]웜셀액티브웜에어,69000,69000,,21072168,,https://www.skstoa.com/display/goods/21072168,언더웨어,SK스토아,언더웨어,[푸마]웜셀액티브웜에어,김혜우(퇴사자),N
2020-01-02,07:36~08:36,전체,60,66.0,건강식품,혼합수수료,,,,메이준,[메이준]비엣퓨어노니주스,198000,198000,,20973507,,https://www.skstoa.com/display/goods/20973507,건강식품,SK스토아,건강식품,[메이준]비엣퓨어노니주스,김덕주,N
2020-01-02,08:36~09:36,전체,60,70.0,레포츠,위수탁,,,,아가타 골프,[AGATHA GOLF]클라우드패딩코트(19),49000,49000,,21076793,,https://www.skstoa.com/display/goods/21076793,레포츠,SK스토아,레포츠,[AGATHA GOLF]클라우드패딩코트(19),진호민,N
2020-01-02,09:36~10:36,전체,60,71.0,건강식품,혼합수수료,,,,아이클리어,[종근당건강]눈사랑루테인,79000,79000,,21076380,,https://www.skstoa.com/display/goods/21076380,건강식품,SK스토아,건강식품,[종근당건강]눈사랑루테인,김덕주,N
2020-01-02,10:36~11:36,전체,60,67.0,렌탈,정액,,,,엘리하이,[엘리하이]초등교육,0,0,,21079551,,https://www.skstoa.com/display/goods/21079551,일반렌탈,SK스토아,렌탈,[엘리하이]초등교육,박정훈,N
2020-01-02,11:36~12:36,전체,60,53.0,잡화,위수탁,,,,폴리아,[폴리아]히팅로퍼,29800,29800,,20983817,,https://www.skstoa.com/display/goods/20983817,잡화,SK스토아,잡화,[폴리아]히팅로퍼,도주희,N
2020-01-02,12:36~13:36,전체,60,52.0,캐쥬얼남성,위수탁,,,,노티카,[노티카]헤비구스다운(19),199000,199000,,21109908,,https://www.skstoa.com/display/goods/21109908,의류,SK스토아,캐쥬얼남성,[노티카]헤비구스다운(19),김동균,N
2020-01-02,13:36~14:36,전체,60,51.0,생활용품,위수탁,,,,소파스킨스,[소파스킨스]소파커버,128000,128000,,20984914,,https://www.skstoa.com/display/goods/20984914,리빙,SK스토아,생활용품,[소파스킨스]소파커버,이주영(퇴사자),N
2020-01-02,14:36~15:36,전체,60,52.0,여성의류,위수탁,,,,바닐라비,[바닐라비]헝가리구스롱다운(19),69900,69900,,21105943,,https://www.skstoa.com/display/goods/21105943,의류,SK스토아,여성의류,[바닐라비]헝가리구스롱다운(19),안연진,N
2020-01-02,15:36~16:36,전체,60,52.0,뷰티,위수탁,,,,제시카 헤어큐,[제시카헤어큐]볼륨가발,89000,89000,,20970112,,https://www.skstoa.com/display/goods/20970112,뷰티,SK스토아,뷰티,[제시카헤어큐]볼륨가발,김은정,N
2020-01-02,16:36~17:36,전체,60,55.0,보험,정액,,,,라이나생명,[라이나생명]치아보험,0,0,,20898601,,https://www.skstoa.com/display/goods/20898601,보험,SK스토아,보험,[라이나생명]치아보험,송상수,N
2020-01-02,17:36~18:36,전체,60,62.0,레포츠,위수탁,,,,리복,[리복]더블실드롱패딩코트(19),119000,119000,,21122810,,https://www.skstoa.com/display/goods/21122810,레포츠,SK스토아,레포츠,[리복]더블실드롱패딩코트(19),정호준,N
2020-01-02,18:36~19:36,전체,60,64.0,가구,위수탁,,,,보루네오,[보루네오]메모리폼토퍼,249000,249000,,21101016,,https://www.skstoa.com/display/goods/21101016,리빙,SK스토아,가구,[보루네오]메모리폼토퍼,정태영,N
2020-01-02,19:36~20:36,전체,60,83.0,렌탈,정률,,,,헤어그로우,[헤어그로우]탈모치료기렌탈,0,0,,21040779,,https://www.skstoa.com/display/goods/21040779,일반렌탈,SK스토아,렌탈,[헤어그로우]탈모치료기렌탈,송상수,N
2020-01-02,20:36~21:36,전체,60,93.0,렌탈,정액,,,,넥센타이어,[넥센타이어]타이어렌탈,0,0,,21062630,,https://www.skstoa.com/display/goods/21062630,일반렌탈,SK스토아,렌탈,[넥센타이어]타이어렌탈,송상수,N
2020-01-02,21:36~22:36,전체,60,106.0,대형가전,위수탁,,,,LG전자,[LG전자]퓨리케어공기청정기,1089000,1089000,,21015048,,https://www.skstoa.com/display/goods/21015048,가전,SK스토아,대형가전,[LG전자]퓨리케어공기청정기,최우석,N
2020-01-02,22:36~23:36,전체,60,106.0,잡화,위수탁,,,,AS98,[AS98]베르니부츠,168000,168000,,21113628,,https://www.skstoa.com/display/goods/21113628,잡화,SK스토아,잡화,[AS98]베르니부츠,김태원,N
2020-01-02,23:36~00:36,전체,60,59.0,레포츠,위수탁,,,,JDX,[JDX]헝가리구스스윙점퍼(19),159000,159000,,21101021,,https://www.skstoa.com/display/goods/21101021,레포츠,SK스토아,레포츠,[JDX]헝가리구스스윙점퍼(19),진호민,N
2020-01-03,00:36~01:36,전체,60,36.0,보험,정액,,,,AIA생명,[AIA생명]건강보험,0,0,,21109906,,https://www.skstoa.com/display/goods/21109906,보험,SK스토아,보험,[AIA생명]건강보험,송상수,N
2020-01-03,01:36~02:36,전체,60,20.0,일반식품,위수탁,,,,오션로얄블루 ,[오션로얄블루]스노우크랩,84900,84900,,21077243,,https://www.skstoa.com/display/goods/21077243,일반식품,SK스토아,일반식품,[오션로얄블루]스노우크랩,윤혜성,N
2020-01-03,02:36~03:36,전체,60,13.0,여성의류,위수탁,,,,보코더컬렉션,[보코더컬렉션]벨티드롱코트(19),49000,49000,,21069454,,https://www.skstoa.com/display/goods/21069454,의류,SK스토아,여성의류,[보코더컬렉션]벨티드롱코트(19),김인선,N
2020-01-03,03:36~04:16,전체,40,0.0,기타,정액,,,,기타,정보방송,0,0,,20955801,,https://www.skstoa.com/display/goods/20955801,기타합계,SK스토아,기타,정보방송,편성,N
2020-01-03,04:16~04:36,전체,20,3.0,생활가전,위수탁,,,,FC바르셀로나,[FCB]블루투스이어폰,138000,138000,,20838593,,https://www.skstoa.com/display/goods/20838593,가전,SK스토아,생활가전,[FCB]블루투스이어폰,임동진,N
2020-01-03,04:36~05:36,전체,60,14.0,언더웨어,위수탁,,,,발렌티노 크리스티,[발렌티노크리스티]드로즈,39900,39900,,20915475,,https://www.skstoa.com/display/goods/20915475,언더웨어,SK스토아,언더웨어,[발렌티노크리스티]드로즈,김혜우(퇴사자),N
2020-01-03,05:36~06:36,전체,60,34.0,생활용품,위수탁,,,,숀리,[숀리]스트레칭머신,79000,79000,,20873380,,https://www.skstoa.com/display/goods/20873380,리빙,SK스토아,생활용품,[숀리]스트레칭머신,이주영(퇴사자),N
2020-01-03,06:36~07:36,전체,60,59.0,여성의류,위수탁,,,,로안,[로안]휘메일밍크코트(19),1390000,1390000,,21078440,,https://www.skstoa.com/display/goods/21078440,의류,SK스토아,여성의류,[로안]휘메일밍크코트(19),안연진,N
2020-01-03,07:36~08:36,전체,60,66.0,언더웨어,혼합수수료,,,,아놀드파마,[아놀드파마]동내의,59900,59900,,21127463,,https://www.skstoa.com/display/goods/21127463,언더웨어,SK스토아,언더웨어,[아놀드파마]동내의,김소영,N
2020-01-03,08:36~09:36,전체,60,70.0,가구,위수탁,,,,현대메디컬,[현대메디컬]황토숯침대,790000,790000,,21116135,,https://www.skstoa.com/display/goods/21116135,리빙,SK스토아,가구,[현대메디컬]황토숯침대,정태영,N
2020-01-03,09:36~10:36,전체,60,71.0,캐쥬얼남성,위수탁,,,,아리스토우,[아리스토우]기모트레이닝(19),39900,39900,,21120159,,https://www.skstoa.com/display/goods/21120159,의류,SK스토아,캐쥬얼남성,[아리스토우]기모트레이닝(19),이린,N
2020-01-03,10:36~11:36,전체,60,67.0,주방용품,혼합수수료,,,,렌지메이트,[렌지메이트]스페셜,59800,59800,,20916795,,https://www.skstoa.com/display/goods/20916795,주방,SK스토아,주방용품,[렌지메이트]스페셜,박도희,N
2020-01-03,11:36~12:36,전체,60,53.0,건강식품,혼합수수료,,,,메이준,[메이준]더블액션프리바이오틱스,169000,169000,,20973205,,https://www.skstoa.com/display/goods/20973205,건강식품,SK스토아,건강식품,[메이준]더블액션프리바이오틱스,김덕주,N
2020-01-03,12:36~13:36,전체,60,52.0,언더웨어,위수탁,,,,이시비시,[이시비시]데일리누디팬티,39900,39900,,21091013,,https://www.skstoa.com/display/goods/21091013,언더웨어,SK스토아,언더웨어,[이시비시]데일리누디팬티,김소영,N
2020-01-03,13:36~14:16,전체,40,35.0,생활용품,위수탁,,,,깨끗한나라,[깨끗한나라]언제나니곁에화장지,27010,27010,,21075736,,https://www.skstoa.com/display/goods/21075736,리빙,SK스토아,생활용품,[깨끗한나라]언제나니곁에화장지,김수영,N
2020-01-03,14:16~14:36,전체,20,18.0,생활용품,위수탁,,,,하비비,[하비비]벡금클리너,39800,39800,,20817536,,https://www.skstoa.com/display/goods/20817536,리빙,SK스토아,생활용품,[하비비]벡금클리너,김수영,N
2020-01-03,14:36~15:36,전체,60,52.0,ESG,혼합수수료,,,,K-crispy,[K-crispy]크리스피롤,36900,36900,,20865191,,https://www.skstoa.com/display/goods/20865191,일반식품,SK스토아,ESG,[K-crispy]크리스피롤,오종현_방송,N
2020-01-03,15:36~16:36,전체,60,52.0,보험,정액,,,,라이나생명,[라이나생명]치매보험,0,0,,21077214,,https://www.skstoa.com/display/goods/21077214,보험,SK스토아,보험,[라이나생명]치매보험,송상수,N
2020-01-03,16:36~17:36,전체,60,55.0,캐쥬얼남성,위수탁,,,,르에이치헤비추얼,[르에이치헤비추얼]헝가리구스다운(19),59000,59000,,21120653,,https://www.skstoa.com/display/goods/21120653,의류,SK스토아,캐쥬얼남성,[르에이치헤비추얼]헝가리구스다운(19),김동균,N
2020-01-03,17:36~18:36,전체,60,63.0,가구,위수탁,,,,조현디자인,[조현디자인]레오파드토퍼세트,139900,139900,,21065751,,https://www.skstoa.com/display/goods/21065751,리빙,SK스토아,가구,[조현디자인]레오파드토퍼세트,정태영,N
2020-01-03,18:36~19:36,전체,60,63.0,여행,정률,,,,한진트래블,[한진트래블]청도,0,0,,21117744,,https://www.skstoa.com/display/goods/21117744,여행,SK스토아,여행,[한진트래블]청도,서두현,N
2020-01-03,19:36~20:36,전체,60,83.0,잡화,위수탁,,,,비버리힐스폴로클럽,[비버리힐즈폴로클럽]스웨이드퍼로퍼,29800,29800,,21118778,,https://www.skstoa.com/display/goods/21118778,잡화,SK스토아,잡화,[비버리힐즈폴로클럽]스웨이드퍼로퍼,도주희,N
2020-01-03,20:36~21:36,전체,60,93.0,대형가전,특약매입,,,,삼성전자,[삼성전자]식기세척기,2489000,2489000,,21100975,,https://www.skstoa.com/display/goods/21100975,가전,SK스토아,대형가전,[삼성전자]식기세척기,백혜정,N
2020-01-03,21:36~22:36,전체,60,106.0,여성의류,위수탁,,,,헤비추얼,[헤비추얼]벨로아페어드데님(19),69000,69000,,21120754,,https://www.skstoa.com/display/goods/21120754,의류,SK스토아,여성의류,[헤비추얼]벨로아페어드데님(19),오배현,N
2020-01-03,22:36~23:36,전체,60,105.0,건강식품,혼합수수료,,,,전립쎈,[종근당건강]전립쎈프라임,159000,159000,,20962091,,https://www.skstoa.com/display/goods/20962091,건강식품,SK스토아,건강식품,[종근당건강]전립쎈프라임,김덕주,N
2020-01-03,23:36~00:36,전체,60,59.0,여행,정률,,,,투어2000,[투어2000]백두산,0,0,,21117743,,https://www.skstoa.com/display/goods/21117743,여행,SK스토아,여행,[투어2000]백두산,서두현,N
2020-01-04,00:36~01:36,전체,60,41.0,잡화,위수탁,,,,비버리힐스폴로클럽,[비버리힐즈폴로클럽]올인원부츠,49800,49800,,21118777,,https://www.skstoa.com/display/goods/21118777,잡화,SK스토아,잡화,[비버리힐즈폴로클럽]올인원부츠,도주희,N
2020-01-04,01:36~02:36,전체,60,22.0,여성의류,위수탁,,,,제이로랑,[제이로랑]립기모터틀넥(19),39900,39900,,21062069,,https://www.skstoa.com/display/goods/21062069,의류,SK스토아,여성의류,[제이로랑]립기모터틀넥(19),김인선,N
2020-01-04,02:36~03:36,전체,60,14.0,주방가전,위수탁,,,,바스티안,[벨라홈]멀티포트,39800,39800,,21088899,,https://www.skstoa.com/display/goods/21088899,주방,SK스토아,주방가전,[벨라홈]멀티포트,정수란,N
2020-01-04,03:36~04:16,전체,40,7.0,생활용품,직매입,,,,웰킵스,[SD더조은]KF94마스크,61900,61900,,20115651,,https://www.skstoa.com/display/goods/20115651,리빙,SK스토아,생활용품,[SD더조은]KF94마스크,박휘정,N
2020-01-04,04:16~04:36,전체,20,4.0,잡화,위수탁,,,,버팔로,[버팔로]컴포트로퍼,69000,69000,,21109987,,https://www.skstoa.com/display/goods/21109987,잡화,SK스토아,잡화,[버팔로]컴포트로퍼,김태원,N
2020-01-04,04:36~05:36,전체,60,16.0,생활용품,위수탁,,,,한스데코,[한스데코]순면자수침구,129900,129900,,20885697,,https://www.skstoa.com/display/goods/20885697,리빙,SK스토아,생활용품,[한스데코]순면자수침구,박도희,N
2020-01-04,05:36~06:36,전체,60,35.0,생활용품,위수탁,,,,스위스밀리터리,[스위스밀리터리]전동공구,138000,138000,,20946353,,https://www.skstoa.com/display/goods/20946353,리빙,SK스토아,생활용품,[스위스밀리터리]전동공구,이주영(퇴사자),N
2020-01-04,06:36~07:36,전체,60,67.0,건강식품,혼합수수료,,,,프로메가,[종근당건강]프로메가오메가3,99000,99000,,21107982,,https://www.skstoa.com/display/goods/21107982,건강식품,SK스토아,건강식품,[종근당건강]프로메가오메가3,김덕주,N
2020-01-04,07:36~08:36,전체,60,96.0,캐쥬얼남성,위수탁,,,,어썸핏,[어썸핏]크림기모본딩팬츠(19),39900,39900,,21117273,,https://www.skstoa.com/display/goods/21117273,의류,SK스토아,캐쥬얼남성,[어썸핏]크림기모본딩팬츠(19),김동균,N
2020-01-04,08:36~09:36,전체,60,102.0,건강식품,혼합수수료,,,,메이준,[메이준]비엣퓨어노니주스,198000,198000,,20973507,,https://www.skstoa.com/display/goods/20973507,건강식품,SK스토아,건강식품,[메이준]비엣퓨어노니주스,김덕주,N
2020-01-04,09:36~10:36,전체,60,102.0,주방용품,위수탁,,,,코렐,[코렐]에메랄드리브디너,299000,299000,,21094647,,https://www.skstoa.com/display/goods/21094647,주방,SK스토아,주방용품,[코렐]에메랄드리브디너,정수란,N
2020-01-04,10:36~11:36,전체,60,100.0,잡화,위수탁,,,,에버라스트,[에버라스트]에버여성백팩,59000,59000,,21072893,,https://www.skstoa.com/display/goods/21072893,잡화,SK스토아,잡화,[에버라스트]에버여성백팩,조재형,N
2020-01-04,11:36~12:36,전체,60,94.0,대형가전,위수탁,,,,LG전자,[LG전자]퓨리케어공기청정기,1089000,1089000,,21015048,,https://www.skstoa.com/display/goods/21015048,가전,SK스토아,대형가전,[LG전자]퓨리케어공기청정기,최우석,N
2020-01-04,12:36~13:36,전체,60,84.0,주방용품,위수탁,,,,오슬로,[오슬로]IH팬,99000,99000,,21104854,,https://www.skstoa.com/display/goods/21104854,주방,SK스토아,주방용품,[오슬로]IH팬,정수란,N
2020-01-04,13:36~14:36,전체,60,81.0,뷰티,위수탁,,,,바비리스,[바비리스]퍼펙트볼륨스타일러,59000,59000,,20983136,,https://www.skstoa.com/display/goods/20983136,뷰티,SK스토아,뷰티,[바비리스]퍼펙트볼륨스타일러,김은정,N
2020-01-04,14:36~15:36,전체,60,81.0,생활용품,위수탁,,,,덴티스테,[덴티스테]치약,59900,59900,,20008838,,https://www.skstoa.com/display/goods/20008838,리빙,SK스토아,생활용품,[덴티스테]치약,박정훈,N
2020-01-04,15:36~16:36,전체,60,80.0,레포츠,위수탁,,,,PONY,[PONY]롱패딩코트(20),59000,59000,,21120161,,https://www.skstoa.com/display/goods/21120161,레포츠,SK스토아,레포츠,[PONY]롱패딩코트(20),진호민,N
2020-01-04,16:36~17:36,전체,60,80.0,생활용품,위수탁,,,,퍼실,[퍼실]컬러젤라벤더세제,71820,71820,,21096891,,https://www.skstoa.com/display/goods/21096891,리빙,SK스토아,생활용품,[퍼실]컬러젤라벤더세제,김수영,N
2020-01-04,17:36~18:36,전체,60,79.0,캐쥬얼남성,위수탁,,,,비버리힐즈폴로클럽,[비버리힐즈폴로클럽]본딩팬츠(19),49900,49900,,20983052,,https://www.skstoa.com/display/goods/20983052,의류,SK스토아,캐쥬얼남성,[비버리힐즈폴로클럽]본딩팬츠(19),김동균,N
2020-01-04,18:36~19:36,전체,60,80.0,가구,위수탁,,,,보루네오,[보루네오]유로컬렉션침대,548000,548000,,21101170,,https://www.skstoa.com/display/goods/21101170,리빙,SK스토아,가구,[보루네오]유로컬렉션침대,정태영,N
2020-01-04,19:36~20:36,전체,60,98.0,잡화,위수탁,,,,아메리칸 투어리스터,[아메리칸투어리스터]AT플래티넘T,179000,179000,,21068022,,https://www.skstoa.com/display/goods/21068022,잡화,SK스토아,잡화,[아메리칸투어리스터]AT플래티넘T,조재형,N
2020-01-04,20:36~21:36,전체,60,102.0,생활가전,직매입,,,,FC바르셀로나,[FCB]블루투스이어폰,69000,69000,,21105247,,https://www.skstoa.com/display/goods/21105247,가전,SK스토아,생활가전,[FCB]블루투스이어폰,김응도,N
2020-01-04,21:36~22:36,전체,60,107.0,보험,정액,,,,라이나생명,[라이나생명]치매보험,0,0,,21077214,,https://www.skstoa.com/display/goods/21077214,보험,SK스토아,보험,[라이나생명]치매보험,송상수,N
2020-01-04,22:36~23:36,전체,60,106.0,레포츠,위수탁,,,,W.클라우드,[W.클라우드]슈즈(19),49800,49800,,20971424,,https://www.skstoa.com/display/goods/20971424,레포츠,SK스토아,레포츠,[W.클라우드]슈즈(19),김인선,N
2020-01-04,23:36~00:36,전체,60,61.0,대형가전,특약매입,,,,삼성전자,[삼성전자]UHDTV,1490000,1490000,,21104345,,https://www.skstoa.com/display/goods/21104345,가전,SK스토아,대형가전,[삼성전자]UHDTV,백혜정,N
2020-01-05,00:36~01:36,전체,60,42.0,여행,정률,,,,투어2000,[투어2000]백두산,0,0,,21117743,,https://www.skstoa.com/display/goods/21117743,여행,SK스토아,여행,[투어2000]백두산,서두현,N
2020-01-05,01:36~02:36,전체,60,23.0,건강식품,직매입,,,,락토핏,[종근당건강]락토핏골드,79000,79000,,21120125,,https://www.skstoa.com/display/goods/21120125,건강식품,SK스토아,건강식품,[종근당건강]락토핏골드,김덕주,N
2020-01-05,02:36~03:36,전체,60,14.0,잡화,위수탁,,,,왓아이원트,[왓아이원트]고트스웨이드앵클부츠,79000,79000,,21113627,,https://www.skstoa.com/display/goods/21113627,잡화,SK스토아,잡화,[왓아이원트]고트스웨이드앵클부츠,도주희,N
2020-01-05,03:36~04:36,전체,60,10.0,ESG,직매입,,,,블루인더스,[블루인더스]KF94마스크,39900,39900,,20092429,,https://www.skstoa.com/display/goods/20092429,일반식품,SK스토아,ESG,[블루인더스]KF94마스크,강범승,N
2020-01-05,04:36~04:56,전체,20,6.0,가구,위수탁,,,,장수흙침대,[장수]흙침대,1690000,1690000,,21091161,,https://www.skstoa.com/display/goods/21091161,리빙,SK스토아,가구,[장수]흙침대,정태영,N
2020-01-05,04:56~05:16,전체,20,5.0,생활용품,위수탁,,,,까사마루,[까사마루]3단행거,99000,99000,,20954201,,https://www.skstoa.com/display/goods/20954201,리빙,SK스토아,생활용품,[까사마루]3단행거,박정훈,N
2020-01-05,05:16~05:36,전체,20,5.0,주방가전,위수탁,,,,쿠첸,[쿠첸]가마솥엣지압력밥솥,239000,239000,,21069082,,https://www.skstoa.com/display/goods/21069082,주방,SK스토아,주방가전,[쿠첸]가마솥엣지압력밥솥,마영호,N
