방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류,회사,MD분류원본,편성구분명,MD명,비상품여부
2022-01-01,00:36~01:36,전체,60,39.0,여성의류,위수탁,,,,마리끌레르,[마리끌레르](21FW)재킷/스커트,49900,49900,,25196148,,https://www.skstoa.com/display/goods/25196148,의류,SK스토아,여성의류,[마리끌레르](21FW)재킷/스커트,김인선,N
2022-01-01,01:36~02:36,전체,60,22.0,잡화,위수탁,,,,메이듀,[메이듀]니트부츠(21FW),59800,59800,,24942706,,https://www.skstoa.com/display/goods/24942706,잡화,SK스토아,잡화,[메이듀]니트부츠(21FW),김태원,N
2022-01-01,02:36~03:36,전체,60,17.0,캐쥬얼남성,위수탁,,,,리더잭,[리더잭](21FW)기모조거팬츠,59000,59000,,24986097,,https://www.skstoa.com/display/goods/24986097,의류,SK스토아,캐쥬얼남성,[리더잭](21FW)기모조거팬츠,김동균,N
2022-01-01,03:36~03:56,전체,20,1.0,주방용품,위수탁,,,,비젼,[비전]프라이팬,129000,129000,,25070298,,https://www.skstoa.com/display/goods/25070298,주방,SK스토아,주방용품,[비전]프라이팬,정수란,N
2022-01-01,03:56~04:16,전체,20,0.0,옴부즈맨,정액,,,,기타,옴부즈맨,0,0,,25175421,,https://www.skstoa.com/display/goods/25175421,기타합계,SK스토아,옴부즈맨,옴부즈맨,편성,Y
2022-01-01,04:16~04:36,전체,20,1.0,주방용품,위수탁,,,,테팔,[테팔]제이미올리버팬,239000,239000,,23320659,,https://www.skstoa.com/display/goods/23320659,주방,SK스토아,주방용품,[테팔]제이미올리버팬,정수란,N
2022-01-01,04:36~05:36,전체,60,19.0,주방용품,위수탁,,,,실리쿡,[실리쿡]하프트레이,59800,59800,,24706306,,https://www.skstoa.com/display/goods/24706306,주방,SK스토아,주방용품,[실리쿡]하프트레이,정수란,N
2022-01-01,05:36~06:36,전체,60,29.0,여성의류,위수탁,,,,라크레시아,[라크레시아](21FW)보아퍼본딩팬츠,59900,59900,,24953657,,https://www.skstoa.com/display/goods/24953657,의류,SK스토아,여성의류,[라크레시아](21FW)보아퍼본딩팬츠,김인선,N
2022-01-01,06:36~07:36,전체,60,62.0,레포츠,위수탁,,,,EXR,[EXR](21FW)튜브다운패키지,69000,69000,,25151415,,https://www.skstoa.com/display/goods/25151415,레포츠,SK스토아,레포츠,[EXR](21FW)튜브다운패키지,박서우,N
2022-01-01,07:36~08:36,전체,60,107.0,건강식품,혼합수수료,,,,닥터린,[닥터린]초임계알티지오메가3,197000,197000,,23677643,,https://www.skstoa.com/display/goods/23677643,건강식품,SK스토아,건강식품,[닥터린]초임계알티지오메가3,이보영,N
2022-01-01,08:36~09:36,전체,60,110.0,뷰티,혼합수수료,,,,보스티나,[보스티나]염색제,79900,79900,,25207646,,https://www.skstoa.com/display/goods/25207646,뷰티,SK스토아,뷰티,[보스티나]염색제,김선우,N
2022-01-01,09:36~10:36,전체,60,113.0,렌탈,정액,,,,엠베스트,[엠베스트]중등교육,0,0,,24967423,,https://www.skstoa.com/display/goods/24967423,일반렌탈,SK스토아,렌탈,[엠베스트]중등교육,박정훈,N
2022-01-01,10:36~11:36,전체,60,105.0,뷰티,위수탁,,,,가히,[가히]멀티밤,134000,134000,,25154147,,https://www.skstoa.com/display/goods/25154147,뷰티,SK스토아,뷰티,[가히]멀티밤,김선우,N
2022-01-01,11:36~12:36,전체,60,86.0,주방용품,직매입,,,,데비마이어,[데비마이어]그린박스,149600,149600,,25217467,,https://www.skstoa.com/display/goods/25217467,주방,SK스토아,주방용품,[데비마이어]그린박스,박도희,N
