방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류,회사,MD분류원본,편성구분명,MD명,비상품여부
2023-01-01,09:41~10:41,전체,60,107.3,언더웨어,혼합수수료,,,,발렌티노 크리스티,[발렌티노크리스티]런닝드로즈(22FW),59900,59900,,30603210,,https://www.skstoa.com/display/goods/30603210,언더웨어,SK스토아,언더웨어,[발렌티노크리스티]런닝드로즈(22FW),김소영,N
2023-01-01,10:41~11:41,전체,60,106.2,주방가전,위수탁,,,,쿠쿠,[쿠쿠]블랙스톤압력밥솥,208000,208000,,30307874,,https://www.skstoa.com/display/goods/30307874,주방,SK스토아,주방가전,[쿠쿠]블랙스톤압력밥솥,마영호,N
2023-01-01,11:41~12:41,전체,60,105.0,건강식품,위수탁,,,,래오이경제,[래오이경제]흑염소진액원,328000,328000,,29696161,,https://www.skstoa.com/display/goods/29696161,건강식품,SK스토아,건강식품,[래오이경제]흑염소진액원,윤혜성,N
2023-01-01,12:41~13:41,전체,60,98.4,생활용품,혼합수수료,,,,온킵스,[온킵스]KF94마스크,39800,39800,,29855806,,https://www.skstoa.com/display/goods/29855806,리빙,SK스토아,생활용품,[온킵스]KF94마스크,김수영,N
2023-01-01,13:41~14:41,전체,60,91.9,건강식품,혼합수수료,,,,정관장,[정관장]홍삼진고데일리스틱,322000,322000,,30509457,,https://www.skstoa.com/display/goods/30509457,건강식품,SK스토아,건강식품,[정관장]홍삼진고데일리스틱,윤혜성,N
2023-01-01,14:41~15:41,전체,60,86.5,생활가전,위수탁,,,,코지마,[코지마]코지스툴,398000,398000,,30425984,,https://www.skstoa.com/display/goods/30425984,가전,SK스토아,생활가전,[코지마]코지스툴,김응도,N
2023-01-01,15:41~16:41,전체,60,87.5,주방용품,혼합수수료,,,,도루코,[도루코]포레스타프라이팬,141000,141000,,28961141,,https://www.skstoa.com/display/goods/28961141,주방,SK스토아,주방용품,[도루코]포레스타프라이팬,정수란,N
2023-01-01,16:41~17:41,IPTV,60,64.5,언더웨어,위수탁,,,,리복,[리복]드로즈3차(22SS),59900,59900,,30213345,,https://www.skstoa.com/display/goods/30213345,언더웨어,SK스토아,언더웨어,[리복]드로즈3차(22SS),하인호,N
2023-01-01,16:41~17:41,CATV,60,21.5,레포츠,위수탁,,,,월드컵,[월드컵]방한트레킹화(22FW),45900,45900,,29601004,,https://www.skstoa.com/display/goods/29601004,레포츠,SK스토아,레포츠,[월드컵]방한트레킹화(22FW),이수민,N
2023-01-01,17:41~18:41,전체,60,81.8,주방가전,위수탁,,,,쿠쿠,[쿠쿠]블랙스톤압력밥솥,208000,208000,,30307874,,https://www.skstoa.com/display/goods/30307874,주방,SK스토아,주방가전,[쿠쿠]블랙스톤압력밥솥,마영호,N
2023-01-01,18:41~19:41,전체,60,86.2,여행,정률,,,,바른투어,[바른투어]제주도여행,0,0,,29844971,,https://www.skstoa.com/display/goods/29844971,여행,SK스토아,여행,[바른투어]제주도여행,서두현,N
2023-01-01,19:41~20:41,전체,60,105.0,생활가전,혼합수수료,,,,코지마,[코지마]오딧세이안마의자,2380000,2380000,,30425969,,https://www.skstoa.com/display/goods/30425969,가전,SK스토아,생활가전,[코지마]오딧세이안마의자,김응도,N
2023-01-01,20:41~21:41,IPTV,60,88.4,레포츠,위수탁,,,,클리브랜드 골프,[클리브랜드골프](22FW)스윙마스터2차,239000,239000,,29514145,,https://www.skstoa.com/display/goods/29514145,레포츠,SK스토아,레포츠,[클리브랜드골프](22FW)스윙마스터2차,김인선,N
2023-01-01,20:41~21:41,CATV,60,22.1,레포츠,위수탁,,,,SPRIS,[스프리스](22FW)아노락셋업,69900,69900,,29514178,,https://www.skstoa.com/display/goods/29514178,레포츠,SK스토아,레포츠,[스프리스](22FW)아노락셋업,정호준,N
2023-01-01,21:41~22:41,전체,60,105.4,보험,정액,,,,라이나생명,[라이나생명]치아보험,0,0,,30602192,,https://www.skstoa.com/display/goods/30602192,보험,SK스토아,보험,[라이나생명]치아보험,송상수,N
2023-01-01,22:41~23:41,전체,60,99.5,생활용품,혼합수수료,,,,지나송,[지나송]셀레네암막커튼,209000,209000,,30268840,,https://www.skstoa.com/display/goods/30268840,리빙,SK스토아,생활용품,[지나송]셀레네암막커튼,박도희,N
2023-01-01,23:41~00:41,전체,60,50.4,보험,정률,,,,신한라이프,[신한생명]암보험,0,0,,30632844,,https://www.skstoa.com/display/goods/30632844,보험,SK스토아,보험,[신한생명]암보험,송상수,N
2023-01-02,00:41~01:41,IPTV,60,17.3,뷰티,위수탁,,,,리얼랩,[리얼랩]남성기초,52000,52000,,30632201,,https://www.skstoa.com/display/goods/30632201,뷰티,SK스토아,뷰티,[리얼랩]남성기초,김은정,N
2023-01-02,00:41~01:41,CATV,60,11.5,뷰티,위수탁,,,,조성아TM,[조성아]꿀젤리에디션,79000,79000,,30144379,,https://www.skstoa.com/display/goods/30144379,뷰티,SK스토아,뷰티,[조성아]꿀젤리에디션,김은정,N
2023-01-02,01:41~02:41,전체,60,15.0,레포츠,직매입,,,,험멜,[험멜](22FW)기모조거팬츠,89000,89000,,29974830,,https://www.skstoa.com/display/goods/29974830,레포츠,SK스토아,레포츠,[험멜](22FW)기모조거팬츠,정호준,N
2023-01-02,02:41~03:41,CATV,60,3.4,언더웨어,직매입,,,,푸마,[푸마]이지웨어3차(22FW),69900,69900,,30034034,,https://www.skstoa.com/display/goods/30034034,언더웨어,SK스토아,언더웨어,[푸마]이지웨어3차(22FW),하인호,N
2023-01-02,02:41~03:41,IPTV,60,5.0,언더웨어,직매입,,,,몽벨,[몽벨]베이스레이어(22FW),69900,69900,,29460691,,https://www.skstoa.com/display/goods/29460691,언더웨어,SK스토아,언더웨어,[몽벨]베이스레이어(22FW),하인호,N
2023-01-02,03:41~04:01,전체,20,0.0,정보방송,정률,,,,기타,정보방송,0,0,,28514288,,https://www.skstoa.com/display/goods/28514288,기타합계,SK스토아,정보방송,정보방송,편성,Y
2023-01-02,04:01~04:21,전체,20,2.8,주방용품,위수탁,,,,테팔,[테팔]매직핸드프라이팬,259000,259000,,29914395,,https://www.skstoa.com/display/goods/29914395,주방,SK스토아,주방용품,[테팔]매직핸드프라이팬,정수란,N
2023-01-02,04:21~04:41,전체,20,3.0,주방가전,위수탁,,,,헬러,[헬러]인덕션,599000,599000,,24557015,,https://www.skstoa.com/display/goods/24557015,주방,SK스토아,주방가전,[헬러]인덕션,마영호,N
2023-01-02,04:41~05:41,IPTV,60,7.4,언더웨어,직매입,,,,푸마,[푸마]동내의1차(22FW),79900,79900,,30256138,,https://www.skstoa.com/display/goods/30256138,언더웨어,SK스토아,언더웨어,[푸마]동내의1차(22FW),하인호,N
2023-01-02,04:41~05:41,CATV,60,4.9,레포츠,직매입,,,,몽벨,[몽벨]라이프플렉스트레킹화(21FW),79000,79000,,29557111,,https://www.skstoa.com/display/goods/29557111,레포츠,SK스토아,레포츠,[몽벨]라이프플렉스트레킹화(21FW),조재형,N
2023-01-02,05:41~06:41,전체,60,37.8,레포츠,직매입,,,,레드캠프,[레드캠프](22FW)경량패딩,39900,39900,,29963336,,https://www.skstoa.com/display/goods/29963336,레포츠,SK스토아,레포츠,[레드캠프](22FW)경량패딩,이수민,N
2023-01-02,06:41~07:41,IPTV,60,41.2,뷰티,위수탁,,,,티나툴스,[티나툴스]아이래쉬,69900,69900,,29248261,,https://www.skstoa.com/display/goods/29248261,뷰티,SK스토아,뷰티,[티나툴스]아이래쉬,전지현,N
2023-01-02,06:41~07:41,CATV,60,17.6,뷰티,위수탁,,,,ICS,[ICS]보툴링클크림,129000,129000,,30118970,,https://www.skstoa.com/display/goods/30118970,뷰티,SK스토아,뷰티,[ICS]보툴링클크림,전지현,N
2023-01-02,07:41~08:41,CATV,60,19.7,여성의류,위수탁,,,,더 마미가,[더마미가](22FW)윈터셋업,49900,49900,,29598646,,https://www.skstoa.com/display/goods/29598646,의류,SK스토아,여성의류,[더마미가](22FW)윈터셋업,이린,N
2023-01-02,07:41~08:41,IPTV,60,46.0,캐쥬얼남성,위수탁,,,,펠틱스,[펠틱스](22FW)쉐르파점퍼,39900,39900,,29355283,,https://www.skstoa.com/display/goods/29355283,의류,SK스토아,캐쥬얼남성,[펠틱스](22FW)쉐르파점퍼,이린,N
2023-01-02,08:41~09:41,전체,60,69.0,언더웨어,직매입,,,,프로스펙스,[프로스펙스]수면이지웨어(22FW),79900,79900,,30526500,,https://www.skstoa.com/display/goods/30526500,언더웨어,SK스토아,언더웨어,[프로스펙스]수면이지웨어(22FW),김소영,N
2023-01-02,09:41~10:41,IPTV,60,44.1,주방용품,위수탁,,,,파뷔에,[파뷔에]팬지디너,229000,229000,,29877088,,https://www.skstoa.com/display/goods/29877088,주방,SK스토아,주방용품,[파뷔에]팬지디너,정수란,N
2023-01-02,09:41~10:41,CATV,60,18.6,주방용품,위수탁,,,,에지리,[에지리]스텐큐브팬,149000,149000,,30151585,,https://www.skstoa.com/display/goods/30151585,주방,SK스토아,주방용품,[에지리]스텐큐브팬,정수란,N
2023-01-02,10:41~11:41,IPTV,60,44.4,언더웨어,위수탁,,,,바나나리퍼블릭,[바나나리퍼블릭]이지웨어(22FW),59000,59000,,30256135,,https://www.skstoa.com/display/goods/30256135,언더웨어,SK스토아,언더웨어,[바나나리퍼블릭]이지웨어(22FW),하인호,N
2023-01-02,10:41~11:41,CATV,60,14.8,잡화,위수탁,,,,니콜리피지오,[니콜리피지오]앵클부츠(22FW),59800,59800,,29658120,,https://www.skstoa.com/display/goods/29658120,잡화,SK스토아,잡화,[니콜리피지오]앵클부츠(22FW),김태원,N
2023-01-02,11:41~12:41,IPTV,60,43.1,생활용품,위수탁,,,,빈블랑,[빈블랑]행거360,99000,99000,,30069808,,https://www.skstoa.com/display/goods/30069808,리빙,SK스토아,생활용품,[빈블랑]행거360,이주영(퇴사자),N
2023-01-02,11:41~12:41,CATV,60,14.4,생활용품,위수탁,,,,네퓨어,[네퓨어]KF94마스크,45900,45900,,26940911,,https://www.skstoa.com/display/goods/26940911,리빙,SK스토아,생활용품,[네퓨어]KF94마스크,박정훈,N
2023-01-02,12:41~13:41,전체,60,56.4,보험,정액,,,,흥국생명,[흥국생명]보장보험,0,0,,30058560,,https://www.skstoa.com/display/goods/30058560,보험,SK스토아,보험,[흥국생명]보장보험,송상수,N
2023-01-02,13:41~14:41,전체,60,56.4,렌탈,정률,,,,예다함,[예다함]상조,0,0,,30509456,,https://www.skstoa.com/display/goods/30509456,일반렌탈,SK스토아,렌탈,[예다함]상조,송상수,N
2023-01-02,14:41~15:41,전체,60,56.4,일반식품,위수탁,,,,풀무원,[풀무원]검정약콩나또,50900,50900,,21730499,,https://www.skstoa.com/display/goods/21730499,일반식품,SK스토아,일반식품,[풀무원]검정약콩나또,조은솔,N
2023-01-02,15:41~16:41,IPTV,60,42.3,주방용품,위수탁,,,,락앤락,[락앤락]온더테이블,74800,74800,,30528415,,https://www.skstoa.com/display/goods/30528415,주방,SK스토아,주방용품,[락앤락]온더테이블,정수란,N
2023-01-02,15:41~16:41,CATV,60,14.1,주방가전,위수탁,,,,에버홈,[에버홈]생선구이기,109000,109000,,29655623,,https://www.skstoa.com/display/goods/29655623,주방,SK스토아,주방가전,[에버홈]생선구이기,권오석,N
2023-01-02,16:41~17:41,전체,60,56.1,보험,정률,,,,라이나생명,[라이나생명]치아보험,0,0,,30618089,,https://www.skstoa.com/display/goods/30618089,보험,SK스토아,보험,[라이나생명]치아보험,송상수,N
2023-01-02,17:41~18:41,전체,60,59.8,일반식품,위수탁,,,,윤상섭,[윤상섭]LA갈비,89900,89900,,28569348,,https://www.skstoa.com/display/goods/28569348,일반식품,SK스토아,일반식품,[윤상섭]LA갈비,이자람,N
2023-01-02,18:41~19:41,IPTV,60,53.1,레포츠,위수탁,,,,월드컵,[월드컵]패딩부츠(22FW),45900,45900,,29850913,,https://www.skstoa.com/display/goods/29850913,레포츠,SK스토아,레포츠,[월드컵]패딩부츠(22FW),이수민,N
2023-01-02,18:41~19:41,CATV,60,13.3,잡화,위수탁,,,,MASKERA,[마스케라]패딩에어부츠(21FW),39900,39900,,29371822,,https://www.skstoa.com/display/goods/29371822,잡화,SK스토아,잡화,[마스케라]패딩에어부츠(21FW),김태원,N
2023-01-02,19:41~20:41,전체,60,84.4,뷰티,위수탁,,,,엘지생활건강,[보닌]남성기초세트,60000,60000,,29487064,,https://www.skstoa.com/display/goods/29487064,뷰티,SK스토아,뷰티,[보닌]남성기초세트,김은정,N
2023-01-02,20:41~21:41,전체,60,94.4,보험,정액,,,,삼성화재,[삼성화재]보장보험,0,0,,29539630,,https://www.skstoa.com/display/goods/29539630,보험,SK스토아,보험,[삼성화재]보장보험,송상수,N
2023-01-02,21:41~22:41,전체,60,89.4,일반식품,위수탁,,,,백종원,[더본]본가소불고기,69900,69900,,28021155,,https://www.skstoa.com/display/goods/28021155,일반식품,SK스토아,일반식품,[더본]본가소불고기,이자람,N
2023-01-02,22:41~23:41,전체,60,81.2,보험,정액,,,,DB손해보험,[DB손해보험]운전자보험,0,0,,29295794,,https://www.skstoa.com/display/goods/29295794,보험,SK스토아,보험,[DB손해보험]운전자보험,송상수,N
2023-01-02,23:41~00:41,전체,60,60.8,대형가전,특약매입,,,,삼성전자,[삼성전자]갤럭시북,1429000,1429000,,30544999,,https://www.skstoa.com/display/goods/30544999,가전,SK스토아,대형가전,[삼성전자]갤럭시북,백혜정,N
2023-01-03,00:41~01:41,전체,60,28.4,PB,위수탁,,,,헬렌카렌,[헬렌카렌](22FW)하프구스다운,299000,299000,,29680751,,https://www.skstoa.com/display/goods/29680751,의류,SK스토아,PB,[헬렌카렌](22FW)하프구스다운,김승미,N
2023-01-03,01:41~02:41,IPTV,60,9.6,뷰티,위수탁,,,,데싱디바,[데싱디바]매직프레스소프트샤인,64900,64900,,29401502,,https://www.skstoa.com/display/goods/29401502,뷰티,SK스토아,뷰티,[데싱디바]매직프레스소프트샤인,김은정,N
2023-01-03,01:41~02:41,CATV,60,6.4,뷰티,위수탁,,,,인헤버,[인헤버]파운데이션팩트,79800,79800,,30005634,,https://www.skstoa.com/display/goods/30005634,뷰티,SK스토아,뷰티,[인헤버]파운데이션팩트,김은정,N
2023-01-03,02:41~03:41,IPTV,60,4.6,언더웨어,직매입,,,,푸마,[푸마]동내의1차(22FW),79900,79900,,30256138,,https://www.skstoa.com/display/goods/30256138,언더웨어,SK스토아,언더웨어,[푸마]동내의1차(22FW),하인호,N
2023-01-03,02:41~03:41,CATV,60,3.1,언더웨어,직매입,,,,몽벨,[몽벨]베이스레이어(22FW),69900,69900,,29460691,,https://www.skstoa.com/display/goods/29460691,언더웨어,SK스토아,언더웨어,[몽벨]베이스레이어(22FW),하인호,N
2023-01-03,03:41~04:21,전체,40,0.0,정보방송,정률,,,,기타,정보방송,0,0,,28514288,,https://www.skstoa.com/display/goods/28514288,기타합계,SK스토아,정보방송,정보방송,편성,Y
2023-01-03,04:21~04:41,전체,20,0.0,정보방송,정률,,,,기타,정보방송,0,0,,28514288,,https://www.skstoa.com/display/goods/28514288,기타합계,SK스토아,정보방송,정보방송,편성,Y
2023-01-03,04:41~05:41,전체,60,14.0,PB,위수탁,,,,인디코드,[인디코드](22FW)조거팬츠,49900,49900,,29200005,,https://www.skstoa.com/display/goods/29200005,의류,SK스토아,PB,[인디코드](22FW)조거팬츠,이린,N
2023-01-03,05:41~06:41,CATV,60,17.3,언더웨어,위수탁,,,,인스타일,[인스타일]팬티(22FW),39900,39900,,29929299,,https://www.skstoa.com/display/goods/29929299,언더웨어,SK스토아,언더웨어,[인스타일]팬티(22FW),김소영,N
2023-01-03,05:41~06:41,IPTV,60,27.2,언더웨어,위수탁,,,,퀸즈맥시,[퀸즈맥시]브라팬티(22FW),49900,49900,,30387929,,https://www.skstoa.com/display/goods/30387929,언더웨어,SK스토아,언더웨어,[퀸즈맥시]브라팬티(22FW),김소영,N
2023-01-03,06:41~07:41,전체,60,66.2,건강식품,혼합수수료,,,,비에날씬,[비에날씬]다이어트,548000,548000,,27253762,,https://www.skstoa.com/display/goods/27253762,건강식품,SK스토아,건강식품,[비에날씬]다이어트,윤혜성,N
2023-01-03,07:41~08:41,IPTV,60,53.1,언더웨어,위수탁,,,,TRY,[트라이]드로즈(22FW),49900,49900,,30388009,,https://www.skstoa.com/display/goods/30388009,언더웨어,SK스토아,언더웨어,[트라이]드로즈(22FW),김소영,N
2023-01-03,07:41~08:41,CATV,60,22.8,레포츠,위수탁,,,,월드컵,[월드컵]방한트레킹화(22FW),45900,45900,,29601004,,https://www.skstoa.com/display/goods/29601004,레포츠,SK스토아,레포츠,[월드컵]방한트레킹화(22FW),이수민,N
2023-01-03,08:41~09:41,CATV,60,23.4,렌탈,정률,,,,예다함,[예다함]상조,0,0,,30509456,,https://www.skstoa.com/display/goods/30509456,일반렌탈,SK스토아,렌탈,[예다함]상조,송상수,N
2023-01-03,08:41~09:41,IPTV,60,54.6,렌탈,정액,,,,엘리하이,[엘리하이]초등교육,0,0,,29900606,,https://www.skstoa.com/display/goods/29900606,일반렌탈,SK스토아,렌탈,[엘리하이]초등교육,정수민,N
2023-01-03,09:41~10:41,IPTV,60,50.4,여성의류,위수탁,,,,팔주머니,[팔주머니](21FW)기모웜웨어,59900,59900,,29494968,,https://www.skstoa.com/display/goods/29494968,의류,SK스토아,여성의류,[팔주머니](21FW)기모웜웨어,김태원,N
2023-01-03,09:41~10:41,CATV,60,21.2,여성의류,위수탁,,,,NnF,[Nnf](22FW)플리스셋업,39900,39900,,28976281,,https://www.skstoa.com/display/goods/28976281,의류,SK스토아,여성의류,[Nnf](22FW)플리스셋업,박서우,N
2023-01-03,10:41~11:41,전체,60,66.1,건강식품,혼합수수료,,,,뉴트리원,[뉴트리원]루테인지아잔틴,278000,278000,,30510165,,https://www.skstoa.com/display/goods/30510165,건강식품,SK스토아,건강식품,[뉴트리원]루테인지아잔틴,강병훈,N
2023-01-03,11:41~12:41,전체,60,60.6,일반식품,위수탁,,,,PSK,[PSK]체리,45900,45900,,25219736,,https://www.skstoa.com/display/goods/25219736,일반식품,SK스토아,일반식품,[PSK]체리,이자람,N
2023-01-03,12:41~13:41,전체,60,60.4,레포츠,위수탁,,,,스케쳐스,[스케쳐스]방한화2차(22FW),109000,109000,,29372554,,https://www.skstoa.com/display/goods/29372554,레포츠,SK스토아,레포츠,[스케쳐스]방한화2차(22FW),조재형,N
2023-01-03,13:41~14:41,전체,60,58.2,렌탈,정률,,,,이지케이,[이지케이]요실금치료기,0,0,,28908386,,https://www.skstoa.com/display/goods/28908386,일반렌탈,SK스토아,렌탈,[이지케이]요실금치료기,박정훈,N
2023-01-03,14:41~15:41,전체,60,58.4,일반식품,위수탁,,,,양심참기름,[양심참기름]NEW정준호참기름,39900,39900,,24305652,,https://www.skstoa.com/display/goods/24305652,일반식품,SK스토아,일반식품,[양심참기름]NEW정준호참기름,허경진,N
2023-01-03,15:41~16:41,CATV,60,15.4,일반식품,위수탁,,,,참좋은과일세트,[참좋은과일세트]사과,45900,45900,,30108049,,https://www.skstoa.com/display/goods/30108049,일반식품,SK스토아,일반식품,[참좋은과일세트]사과,허경진,N
2023-01-03,15:41~16:41,IPTV,60,46.0,일반식품,위수탁,,,,박미선푸드,[박미선]참숯소불고기,59900,59900,,29960384,,https://www.skstoa.com/display/goods/29960384,일반식품,SK스토아,일반식품,[박미선]참숯소불고기,허경진,N
2023-01-03,16:41~17:41,전체,60,64.0,주방가전,위수탁,,,,쿠쿠,[쿠쿠]블랙스톤트윈프레셔,228000,228000,,30600937,,https://www.skstoa.com/display/goods/30600937,주방,SK스토아,주방가전,[쿠쿠]블랙스톤트윈프레셔,마영호,N
2023-01-03,17:41~18:41,IPTV,60,51.2,캐쥬얼남성,위수탁,,,,뱅뱅,[뱅뱅](22FW)기모데님,89000,89000,,30080102,,https://www.skstoa.com/display/goods/30080102,의류,SK스토아,캐쥬얼남성,[뱅뱅](22FW)기모데님,김동균,N
2023-01-03,17:41~18:41,CATV,60,16.7,캐쥬얼남성,위수탁,,,,뱅뱅,[뱅뱅](22FW)이중직데님,99000,99000,,29305081,,https://www.skstoa.com/display/goods/29305081,의류,SK스토아,캐쥬얼남성,[뱅뱅](22FW)이중직데님,김동균,N
2023-01-03,18:41~19:41,전체,60,70.6,보험,정액,,,,DB손해보험,[DB손해보험]운전자보험,0,0,,29295794,,https://www.skstoa.com/display/goods/29295794,보험,SK스토아,보험,[DB손해보험]운전자보험,송상수,N
2023-01-03,19:41~20:41,전체,60,89.4,주방용품,혼합수수료,,,,도루코,[도루코]프라이팬,109000,109000,,30618843,,https://www.skstoa.com/display/goods/30618843,주방,SK스토아,주방용품,[도루코]프라이팬,정수란,N
2023-01-03,20:41~21:41,전체,60,95.0,생활용품,혼합수수료,,,,키리아마스크,[키리아]플로라KF94마스크,50700,50700,,29375579,,https://www.skstoa.com/display/goods/29375579,리빙,SK스토아,생활용품,[키리아]플로라KF94마스크,이주영(퇴사자),N
2023-01-03,21:41~22:41,전체,60,89.8,보험,정액,,,,신한라이프,[신한생명]암보험,0,0,,30602026,,https://www.skstoa.com/display/goods/30602026,보험,SK스토아,보험,[신한생명]암보험,송상수,N
2023-01-03,22:41~23:41,전체,60,86.4,가구,위수탁,,,,에넥스,[에넥스]루시소파,999000,999000,,30658335,,https://www.skstoa.com/display/goods/30658335,리빙,SK스토아,가구,[에넥스]루시소파,정태영,N
2023-01-03,23:41~00:41,전체,60,64.0,렌탈,정률,,,,DPC,[DPC]스킨아이론,0,0,,29974865,,https://www.skstoa.com/display/goods/29974865,일반렌탈,SK스토아,렌탈,[DPC]스킨아이론,박정훈,N
2023-01-04,00:41~01:41,전체,60,27.2,잡화,위수탁,,,,마리아꾸르끼,[마리아꾸르끼]부츠(22FW),99000,99000,,29791567,,https://www.skstoa.com/display/goods/29791567,잡화,SK스토아,잡화,[마리아꾸르끼]부츠(22FW),김태원,N
2023-01-04,01:41~02:41,전체,60,16.0,건강식품,위수탁,,,,뉴온,[뉴온]시서스필,299000,299000,,27387771,,https://www.skstoa.com/display/goods/27387771,건강식품,SK스토아,건강식품,[뉴온]시서스필,김주하,N
2023-01-04,02:41~03:41,전체,60,7.2,여성의류,위수탁,,,,마르조,[마르조](22FW)트레이닝세트,39800,39800,,28905929,,https://www.skstoa.com/display/goods/28905929,의류,SK스토아,여성의류,[마르조](22FW)트레이닝세트,안연진,N
2023-01-04,03:41~04:21,전체,40,0.0,정보방송,정률,,,,기타,정보방송,0,0,,28514288,,https://www.skstoa.com/display/goods/28514288,기타합계,SK스토아,정보방송,정보방송,편성,Y
2023-01-04,04:21~04:41,전체,20,0.0,정보방송,정률,,,,기타,정보방송,0,0,,28514288,,https://www.skstoa.com/display/goods/28514288,기타합계,SK스토아,정보방송,정보방송,편성,Y
2023-01-04,04:41~05:41,IPTV,60,8.4,생활가전,위수탁,,,,블랙앤데커,[블랙앤데커]코끼리코청소기,109000,109000,,29789534,,https://www.skstoa.com/display/goods/29789534,가전,SK스토아,생활가전,[블랙앤데커]코끼리코청소기,임동진,N
2023-01-04,04:41~05:41,CATV,60,5.6,주방용품,직매입,,,,무디크,[무디크]원목도마,109000,109000,,29356968,,https://www.skstoa.com/display/goods/29356968,주방,SK스토아,주방용품,[무디크]원목도마,정수란,N
2023-01-04,05:41~06:41,전체,60,45.2,레포츠,위수탁,,,,르까프,[르까프]트레킹방한화(22FW),59800,59800,,29303372,,https://www.skstoa.com/display/goods/29303372,레포츠,SK스토아,레포츠,[르까프]트레킹방한화(22FW),김태원,N
2023-01-04,06:41~07:41,CATV,60,20.2,언더웨어,위수탁,,,,발레리,[발레리]브라팬티(22FW),39900,39900,,30426642,,https://www.skstoa.com/display/goods/30426642,언더웨어,SK스토아,언더웨어,[발레리]브라팬티(22FW),하인호,N
2023-01-04,06:41~07:41,IPTV,60,47.2,언더웨어,직매입,,,,프로스펙스,[프로스펙스]수면이지웨어(22FW),79900,79900,,30526500,,https://www.skstoa.com/display/goods/30526500,언더웨어,SK스토아,언더웨어,[프로스펙스]수면이지웨어(22FW),김소영,N
2023-01-04,07:41~08:41,전체,60,76.9,건강식품,혼합수수료,,,,데이즈온,[데이즈온]프리바이오틱스,158000,158000,,30313379,,https://www.skstoa.com/display/goods/30313379,건강식품,SK스토아,건강식품,[데이즈온]프리바이오틱스,윤혜성,N
2023-01-04,08:41~09:41,전체,60,77.6,건강식품,혼합수수료,,,,CJ 웰케어,[CJ제일제당]한뿌리흑삼정로얄블랙진,259000,259000,,30313404,,https://www.skstoa.com/display/goods/30313404,건강식품,SK스토아,건강식품,[CJ제일제당]한뿌리흑삼정로얄블랙진,강병훈,N
